Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
11,8,6,6,0,5,6,2,8,2,1,19,12,3,6,7,7,11,3,2,6,4,3,2,7,6,20,3,6,3,8,6,9,5,2,6,7,9,20,12,7,37,4,10,1,6,4,10,6,3,6,4,2,8,22,4,24,5,6,26,5,1,12,0,5,15,1,10,1,6,13,8,11,0,2,0,8,18,16,1,13,5
12,0,7,7,5,1,4,6,2,25,5,11,8,6,10,5,7,14,5,0,4,3,6,4,1,2,7,3,3,2,10,0,3,20,13,8,9,3,5,11,11,34,12,5,6,2,4,3,1,8,1,15,5,10,4,6,5,14,0,4,3,0,15,2,17,4,0,3,13,0,4,2,7,11,2,2,8,4,18,9,1,3
13,4,2,9,3,15,8,11,5,0,0,15,4,2,2,4,7,24,14,3,5,1,14,3,12,11,1,1,18,7,8,3,1,14,6,2,7,1,0,3,3,10,14,3,16,25,5,8,2,1,4,7,9,4,6,1,2,7,0,4,0,11,5,7,2,11,8,1,15,3,0,12,1,2,1,7,6,1,1,4,1,21
14,3,0,3,0,2,1,12,2,3,23,4,3,1,12,12,16,7,13,12,10,3,1,10,2,3,37,4,4,1,2,6,12,7,5,2,3,1,6,16,12,10,24,7,4,6,8,1,2,0,6,0,3,0,0,0,2,0,5,11,0,11,11,0,0,0,1,9,7,5,11,12,8,0,8,5,2,7,1,4,13,2
15,23,8,1,6,11,3,4,6,9,0,7,4,2,8,3,0,6,9,9,1,5,10,6,0,1,13,14,1,0,8,3,19,0,4,0,23,0,5,3,4,13,2,0,3,16,1,7,1,4,3,1,1,0,5,1,5,7,6,8,4,7,6,7,15,1,15,0,8,7,2,2,12,2,2,8,0,6,12,2,1,3
16,0,9,2,3,2,5,5,7,5,27,7,43,2,6,5,13,14,10,1,3,8,0,5,5,3,2,10,10,3,3,9,0,2,20,0,2,13,9,7,12,0,17,3,7,2,9,5,3,5,1,9,11,1,2,5,9,1,3,1,10,9,6,2,6,1,17,1,9,3,3,15,6,13,1,14,7,1,1,2,5,8
17,2,13,2,4,0,2,1,25,1,8,9,7,8,16,1,2,10,13,10,6,1,13,7,13,5,7,4,0,0,21,13,1,11,6,0,4,18,15,4,6,0,1,10,11,1,17,13,3,5,11,3,8,3,5,2,17,4,10,0,0,4,0,12,40,28,1,6,14,19,1,4,20,4,7,9,4,30,0,1,0,2
18,4,8,20,6,0,5,20,15,4,2,5,9,0,20,2,9,3,0,1,3,3,5,4,2,5,6,5,2,8,5,6,4,9,2,0,5,3,8,15,7,12,3,0,28,10,2,2,7,16,4,24,0,11,4,2,1,13,5,6,1,1,15,0,6,0,4,6,7,26,11,0,9,8,3,0,6,0,0,0,23,0
19,5,6,9,2,4,2,6,9,2,4,12,38,8,1,15,5,1,1,3,7,14,0,12,5,9,7,3,7,2,10,7,4,0,4,4,9,15,1,1,1,0,0,0,1,9,4,3,2,1,3,16,3,2,1,3,0,11,21,9,13,3,1,5,8,13,0,6,8,18,3,6,5,1,25,0,1,7,16,10,13,24
20,0,1,8,8,13,1,19,8,6,7,4,9,8,8,1,0,1,1,0,10,11,8,8,1,0,2,8,4,3,8,8,1,4,3,4,11,3,10,5,5,2,5,15,1,2,5,1,8,8,10,6,4,11,5,3,6,0,15,0,5,5,37,6,4,13,3,12,10,14,7,4,22,7,9,14,6,9,1,11,5,30
21,1,8,3,2,32,11,5,3,12,8,1,2,6,2,1,16,5,14,5,12,36,11,6,1,0,9,24,34,0,6,8,11,11,0,6,2,0,7,4,16,1,8,6,12,3,2,13,1,1,7,12,0,12,1,17,7,0,13,2,1,0,1,2,1,3,6,5,2,3,1,4,22,1,12,18,5,5,8,11,5,4
22,2,1,6,2,9,2,1,3,0,8,5,3,4,2,11,15,6,0,10,8,1,5,17,3,4,12,1,8,6,7,4,2,2,6,4,1,18,1,2,14,0,1,8,20,9,8,0,6,6,3,0,12,5,18,1,8,4,21,4,7,2,17,6,3,7,2,5,19,8,2,0,5,0,12,6,4,17,6,0,8,0
23,18,13,1,0,9,2,5,2,3,22,13,7,3,11,12,17,4,7,4,1,6,1,7,7,3,1,1,4,17,1,0,9,9,21,4,0,1,38,9,6,14,6,6,7,3,2,13,3,5,0,14,33,7,12,1,23,0,4,5,2,9,6,5,1,2,15,11,8,4,2,6,5,21,6,1,16,1,2,4,4,14
24,4,9,29,1,5,14,0,2,2,0,16,9,1,6,5,2,30,0,4,2,8,0,7,7,1,3,2,10,30,4,2,6,27,9,2,4,1,7,3,24,11,7,20,28,8,6,6,16,4,16,3,5,0,6,1,10,6,3,9,5,18,5,6,10,2,3,16,5,4,2,0,1,25,11,3,1,0,5,19,30,0
25,5,13,7,1,5,0,10,13,14,10,31,3,16,0,17,14,6,1,2,5,6,3,0,0,6,3,11,0,0,0,13,12,20,4,0,0,2,18,32,7,3,6,1,5,0,3,8,11,8,6,5,1,12,7,0,0,5,11,11,1,8,10,0,26,0,9,8,7,7,17,1,1,25,1,9,18,13,6,4,1,10
26,3,3,4,3,16,2,1,3,0,25,4,9,1,1,2,6,11,4,16,1,6,3,19,4,7,2,0,6,2,0,3,9,5,7,4,5,8,6,7,12,6,7,3,3,4,0,13,0,1,3,19,2,1,0,1,6,9,11,8,14,8,2,2,0,17,5,0,4,6,6,4,3,3,3,1,1,16,2,6,19,0
27,3,4,6,1,16,1,9,8,6,3,0,10,2,5,1,4,6,5,6,2,9,0,0,0,11,22,10,2,4,0,8,12,4,3,2,21,3,11,14,23,1,0,4,2,11,4,7,1,1,5,1,0,9,23,9,18,0,5,5,8,17,5,6,11,16,14,2,4,19,0,8,1,18,3,0,4,11,19,17,9,1
28,0,2,2,1,0,12,2,9,3,2,4,23,0,0,6,8,13,11,14,1,13,1,7,2,2,12,11,1,5,2,1,3,4,11,25,0,7,4,4,1,3,5,7,17,2,13,4,6,13,26,7,8,7,16,2,12,1,5,0,3,14,3,14,42,14,6,3,1,2,4,1,0,9,3,14,5,13,2,7,1,8
29,9,3,1,5,2,2,8,13,5,4,8,6,1,33,12,31,1,3,3,1,1,4,8,0,3,1,3,3,10,6,18,7,3,12,4,7,7,11,2,2,3,6,15,2,5,2,1,11,5,3,10,0,0,11,2,8,13,0,16,2,0,8,10,3,4,4,23,2,0,4,1,26,0,9,1,0,7,13,11,9,6
30,2,7,3,0,19,1,11,3,11,17,0,0,0,10,17,9,1,2,15,4,1,0,0,5,6,14,2,5,0,24,3,1,3,6,0,3,26,1,4,1,2,4,4,1,4,11,19,7,5,14,3,7,2,17,3,3,4,1,9,1,2,7,1,13,1,10,1,9,9,6,23,15,10,1,0,8,6,9,10,0,6
31,11,7,10,11,7,10,0,2,10,4,6,1,0,9,8,19,6,1,11,10,13,4,7,10,0,6,11,15,0,5,13,8,1,21,4,5,0,3,3,1,3,0,3,1,7,1,3,3,23,5,13,12,5,19,0,9,0,0,13,20,0,3,19,4,16,3,5,12,6,3,25,3,22,2,0,0,3,6,13,1,0
32,11,14,0,2,5,8,2,3,1,11,13,3,15,15,1,11,4,1,2,21,18,5,2,1,10,3,1,3,10,5,16,10,8,29,11,12,17,3,8,13,5,16,3,7,5,1,10,8,1,1,3,4,6,3,2,5,4,5,5,0,5,4,11,0,5,3,9,12,2,12,2,4,5,3,6,4,4,0,22,0,0
33,5,6,2,4,5,7,4,4,11,20,0,13,2,1,9,4,5,1,3,2,21,19,6,3,9,5,11,1,2,4,4,14,8,5,0,5,3,3,7,10,4,13,1,4,2,9,19,29,10,7,1,22,8,4,1,11,0,3,26,2,11,10,4,3,8,7,5,1,5,10,1,0,5,19,9,21,3,3,22,3,1
34,5,1,5,15,0,0,2,1,1,9,4,1,7,1,11,7,8,0,6,2,1,11,4,20,7,0,5,4,8,0,1,6,0,5,6,3,7,9,1,15,14,4,0,25,2,4,0,0,0,3,2,5,1,2,0,1,22,1,2,1,14,20,2,7,11,1,7,5,7,5,1,2,1,10,11,8,5,9,1,7,11
35,21,2,6,2,2,4,1,0,10,3,7,7,3,6,0,1,7,15,11,0,24,6,5,3,8,15,0,4,0,1,0,3,2,8,8,0,7,0,2,4,1,3,2,10,0,1,4,0,1,8,9,1,0,6,10,8,3,6,3,2,0,8,0,8,9,8,4,15,0,3,22,8,7,1,3,0,3,11,6,15,10
36,11,2,4,0,10,20,3,10,2,16,4,9,6,7,10,1,7,27,5,6,10,0,1,0,3,5,0,0,5,5,8,6,12,2,14,5,3,5,14,15,0,10,0,4,8,3,3,6,8,17,11,6,0,11,17,3,19,3,4,14,9,8,1,23,3,0,1,16,6,16,3,6,0,1,1,1,9,9,1,37,1
37,1,1,5,5,21,1,0,12,8,2,2,25,8,10,0,24,4,2,4,1,4,3,6,3,2,30,12,3,0,5,1,19,8,2,6,9,0,2,0,5,9,7,16,20,2,25,0,19,2,5,0,21,9,0,1,1,1,1,13,15,0,7,3,0,5,3,10,6,2,1,6,11,3,2,1,1,1,38,4,0,16
38,22,4,9,3,0,17,6,10,2,3,23,14,4,21,8,0,8,1,2,4,33,5,4,13,2,3,6,2,19,13,0,4,1,21,16,22,15,5,8,4,12,12,1,4,3,14,1,1,4,9,10,2,11,6,1,10,1,15,11,15,7,1,14,3,3,0,9,3,6,1,0,33,3,6,2,7,10,1,9,4,11
39,1,11,12,3,1,2,0,9,7,18,5,1,4,15,4,5,10,4,1,1,2,16,0,3,11,0,7,1,1,1,4,3,1,0,11,3,2,10,0,25,7,6,11,10,8,7,2,1,10,7,11,13,6,19,22,1,3,5,1,12,4,6,1,11,0,13,4,7,8,0,7,14,10,8,12,5,14,0,8,4,2
40,5,3,7,1,1,2,14,3,6,1,0,7,4,6,0,6,2,1,11,10,6,4,4,18,1,0,0,6,2,2,1,4,9,23,10,4,2,9,4,9,5,1,7,1,11,19,3,6,20,3,3,10,11,5,5,2,6,31,2,15,3,4,9,3,9,1,10,3,4,9,2,16,1,0,5,17,4,4,4,1,3
41,2,8,6,6,8,2,1,0,5,0,5,3,4,1,9,22,5,1,24,14,0,17,14,1,31,0,4,7,2,2,21,3,1,1,8,16,20,5,17,22,3,6,0,2,8,30,6,0,11,2,1,16,1,4,0,4,0,1,0,8,1,5,11,10,3,5,1,6,1,5,14,0,15,3,20,3,11,0,0,9,15
42,16,6,15,2,7,12,16,2,2,20,2,16,0,1,0,0,3,18,7,5,0,6,18,4,7,1,1,12,2,18,1,5,0,19,2,6,2,9,7,1,19,11,9,15,5,3,1,2,14,0,8,7,4,14,1,8,4,6,2,10,12,8,2,6,7,14,12,5,11,13,2,3,7,25,8,3,7,7,4,7,2
43,7,18,7,9,2,27,5,1,5,6,2,1,6,2,6,12,8,7,11,5,2,18,16,3,6,11,3,2,0,8,2,5,18,15,1,0,2,4,7,16,1,5,15,1,5,2,0,25,5,12,0,11,5,11,15,7,2,12,1,16,0,9,1,9,2,1,11,7,5,6,0,0,8,9,26,17,10,9,34,13,9
44,7,10,4,5,9,1,7,9,12,7,6,18,10,1,0,5,0,1,6,2,16,7,25,2,17,3,1,20,4,2,14,2,0,5,12,1,8,1,2,3,1,6,3,4,4,0,5,6,2,7,20,15,30,7,10,6,19,12,3,3,4,0,7,5,9,13,0,1,21,2,9,3,3,1,3,2,4,13,0,6,0
45,2,2,3,4,2,2,19,0,12,1,38,44,2,24,13,1,13,14,2,11,8,5,5,2,0,9,8,11,9,8,3,22,3,17,7,0,10,8,1,7,0,6,1,4,17,2,3,15,10,4,3,2,6,2,4,2,7,5,4,8,6,4,20,17,14,8,4,5,7,16,3,6,0,0,8,23,5,2,11,0,9
46,1,0,0,1,2,0,4,9,2,26,13,6,11,26,0,0,10,1,13,2,21,21,11,10,18,10,0,2,1,2,2,13,2,1,2,14,0,0,3,2,15,10,11,13,4,14,9,2,5,5,0,1,14,15,7,11,12,11,2,4,1,5,0,0,7,4,11,6,11,0,2,27,5,5,3,3,3,1,16,10,4
47,3,6,13,2,7,2,14,0,1,6,3,5,4,8,2,18,5,1,2,14,14,3,7,10,12,3,10,30,0,0,13,4,1,2,8,12,0,2,4,8,12,11,0,7,2,11,1,2,4,0,1,4,8,1,3,0,10,13,2,4,8,6,8,18,1,1,19,0,1,12,5,6,0,2,7,7,6,0,1,6,1
48,5,19,2,0,10,3,9,8,0,27,2,10,0,8,3,5,7,2,5,13,8,6,3,8,2,8,1,4,1,4,4,9,1,21,4,11,6,2,8,7,1,2,6,4,11,3,2,27,1,4,0,2,1,3,4,2,1,12,1,0,31,14,2,5,18,3,6,11,2,5,20,8,9,20,2,3,12,1,2,24,8
49,9,1,9,2,8,16,2,14,3,2,13,5,8,10,1,16,12,9,0,6,2,1,7,6,1,3,2,13,1,6,0,19,8,5,13,2,8,3,26,3,2,2,3,22,4,1,0,5,0,7,9,4,3,20,4,2,0,13,5,0,31,3,2,2,14,8,7,9,7,8,0,6,1,5,5,13,0,1,7,12,0
50,3,9,13,7,12,4,0,2,2,29,2,5,7,14,7,9,5,1,5,6,6,15,4,1,9,6,10,9,6,7,19,16,14,8,10,17,14,0,1,6,1,3,1,3,3,3,9,3,10,9,0,5,14,8,14,2,3,13,12,33,3,0,9,3,17,18,20,18,2,0,4,3,3,3,1,0,2,5,4,6,2
51,12,4,6,1,1,5,6,4,2,6,10,1,8,0,30,5,16,10,2,5,1,11,1,2,5,16,5,7,10,0,2,6,0,5,0,1,2,13,3,0,3,11,1,0,11,2,3,6,12,0,3,5,1,0,18,5,5,0,7,13,0,5,13,31,2,6,0,1,5,5,4,2,30,7,9,16,1,0,0,16,0
52,3,8,6,0,20,5,2,0,2,3,8,23,20,10,1,6,4,3,1,17,17,2,6,7,5,6,1,5,0,10,0,0,4,17,0,6,11,2,8,7,0,1,2,3,26,14,1,8,7,10,0,12,0,1,5,8,12,4,7,6,15,8,4,1,11,8,10,0,1,5,0,15,8,2,9,7,18,9,3,15,31
53,25,30,9,0,1,11,3,1,11,4,0,13,9,4,5,4,0,16,11,2,12,4,3,7,22,0,5,0,14,7,11,0,0,11,16,5,6,22,11,1,8,0,8,1,8,26,2,1,2,1,2,10,13,21,0,5,4,1,1,1,3,1,14,28,15,4,2,19,14,22,0,2,3,7,14,0,1,5,8,4,4
54,5,13,4,15,1,1,4,2,7,0,9,6,0,15,11,17,2,3,8,3,4,4,0,2,0,3,4,6,4,5,7,9,2,3,1,0,4,2,3,1,3,13,11,6,4,2,1,0,4,0,2,3,0,2,25,18,1,5,11,10,1,0,17,2,1,7,6,3,0,4,2,1,7,9,1,24,3,27,7,7,6
55,21,10,6,2,10,4,6,6,12,5,19,2,13,5,9,2,5,1,0,13,9,5,14,19,2,5,6,3,20,8,0,2,1,7,0,3,11,1,10,27,0,2,18,2,11,1,27,2,11,7,0,1,11,24,6,21,1,1,1,4,2,10,0,2,2,5,12,1,11,6,13,7,10,7,4,3,9,5,10,2,7
56,24,1,10,4,8,3,5,4,1,2,4,6,1,2,8,10,2,5,9,3,2,2,8,12,7,3,0,0,6,11,6,7,12,3,4,4,5,9,3,2,5,6,3,17,0,9,1,3,0,4,10,11,1,2,2,2,21,9,1,7,2,5,2,0,0,18,1,6,31,10,3,1,7,12,0,4,0,7,7,14,14
57,6,1,9,5,11,10,5,0,5,2,0,0,14,17,17,11,11,5,9,6,9,1,19,0,4,6,36,13,3,0,1,9,5,1,8,15,1,0,6,0,8,2,2,1,3,15,6,5,3,7,7,8,4,0,0,3,1,3,1,10,7,1,5,0,10,5,6,15,8,2,2,7,2,2,7,3,24,0,9,4,9
58,9,6,7,7,11,1,2,16,8,11,14,4,1,3,3,6,6,5,2,8,12,5,2,5,3,1,8,10,4,16,1,4,0,8,4,6,3,0,6,10,1,11,10,3,8,3,3,1,1,3,2,3,0,1,7,3,4,3,2,1,12,16,3,8,1,2,8,0,16,1,0,4,1,6,1,2,6,3,0,12,2
59,0,0,50,4,2,11,3,1,17,6,7,1,11,0,19,45,4,13,3,6,4,5,9,5,1,15,16,4,15,4,1,13,6,9,0,0,28,3,30,11,4,1,16,6,0,3,1,21,4,3,7,1,2,17,16,8,2,16,12,9,4,3,10,1,5,7,3,13,2,4,18,20,3,5,9,7,4,16,0,5,3
60,8,1,14,1,1,12,13,5,6,8,7,2,1,4,1,18,1,1,10,5,12,2,8,3,15,3,2,13,3,0,0,29,4,9,0,7,3,1,5,0,15,4,12,9,6,3,4,0,6,11,2,0,2,1,1,3,1,17,15,24,4,6,5,1,1,11,7,2,0,11,13,3,5,3,3,1,6,2,2,9,7
61,2,2,0,5,1,15,9,7,4,7,8,31,18,2,12,9,10,6,0,1,9,13,1,6,2,5,3,10,1,7,0,6,18,2,5,6,10,0,15,1,1,4,0,4,3,8,17,2,3,14,0,3,12,0,9,6,8,1,6,6,18,5,0,4,4,0,2,1,13,8,32,2,8,7,6,10,1,9,7,5,3
62,0,1,1,6,2,7,17,2,4,1,4,18,1,0,0,4,2,5,4,2,10,2,5,9,13,0,3,1,15,13,2,1,14,7,3,2,2,0,1,7,1,6,4,0,8,12,1,18,0,3,6,1,36,2,14,5,1,3,0,7,8,1,2,18,1,12,3,4,13,3,4,23,11,5,3,3,10,7,3,2,3
63,6,12,6,5,4,3,10,29,26,7,2,4,10,10,6,13,17,0,0,11,2,2,19,10,5,11,10,3,10,19,5,1,0,6,9,1,1,5,1,6,6,0,7,1,21,8,6,4,1,13,11,8,22,3,5,11,0,6,5,6,3,17,4,2,9,0,9,6,6,6,7,6,5,30,1,9,7,5,1,0,6
64,4,3,4,12,11,8,14,7,5,3,5,3,5,2,9,4,26,2,11,3,6,15,4,1,1,0,19,11,3,4,19,5,1,13,2,6,1,24,40,6,3,11,10,5,11,9,9,3,8,4,3,2,2,14,4,5,2,1,8,2,5,3,7,2,5,4,19,17,8,8,8,7,2,9,12,10,1,1,15,24,0
65,5,16,18,4,12,1,14,7,2,8,9,15,10,1,8,3,0,1,4,1,7,1,8,0,7,1,12,14,1,14,2,4,2,7,37,18,11,0,15,1,0,1,1,8,3,20,8,3,4,5,8,2,42,5,1,2,4,7,0,14,7,3,0,0,16,12,9,11,2,9,1,21,2,2,5,5,9,11,1,18,5
66,8,5,4,4,18,16,6,6,3,3,12,0,12,12,5,29,3,11,17,4,5,5,13,1,20,0,2,15,5,4,8,0,11,8,3,20,2,4,3,11,11,1,3,5,6,1,9,8,0,11,1,1,0,13,1,19,6,1,15,3,3,0,10,0,8,10,6,7,3,5,6,3,7,11,12,1,1,12,4,2,5
67,5,5,19,5,1,2,21,1,0,5,10,12,3,12,27,0,14,8,6,5,6,1,6,12,6,11,6,1,5,8,11,3,2,8,8,1,5,6,18,3,14,3,11,33,12,9,0,7,2,15,10,0,6,1,0,0,4,2,2,16,24,4,2,3,2,6,12,16,16,4,7,5,6,2,0,3,4,2,11,1,4
68,6,3,5,9,2,5,8,5,7,14,1,18,2,1,11,17,7,3,6,16,22,2,14,9,2,14,9,4,7,1,3,15,13,6,4,2,9,9,2,7,6,12,12,11,3,10,4,5,1,1,0,9,0,0,1,3,15,6,1,7,13,1,4,18,7,4,2,19,16,19,1,11,2,0,2,1,7,9,11,2,16
69,12,2,6,2,1,14,24,4,2,4,1,0,5,10,0,1,22,4,4,0,12,1,1,1,0,3,7,5,30,1,9,9,23,2,2,1,2,0,3,3,0,9,5,15,7,9,0,15,10,25,9,10,3,2,4,16,1,2,6,11,2,3,1,0,1,16,10,5,2,0,5,10,34,30,6,3,17,28,14,3,1
70,4,13,10,13,23,8,0,7,4,15,3,5,20,2,4,0,6,5,5,1,9,0,14,3,11,5,5,0,9,1,10,13,12,17,6,0,0,18,14,0,11,6,13,6,2,1,23,10,7,10,4,0,0,7,1,17,17,23,34,7,10,1,1,11,9,3,2,10,2,18,5,4,5,8,19,0,3,7,1,15,1
71,0,1,2,17,6,1,7,1,4,9,12,4,1,9,7,0,2,5,0,11,8,1,11,6,10,2,9,4,1,4,2,3,2,6,6,9,9,4,1,0,2,11,27,3,1,5,1,5,1,19,16,8,1,6,6,3,20,17,12,1,4,28,11,1,10,5,0,2,0,24,1,8,0,4,0,7,1,3,4,3,1
72,1,11,2,7,10,14,4,16,19,0,7,8,10,36,2,0,8,5,1,12,6,8,11,21,5,3,3,9,1,22,9,2,7,8,10,8,6,1,1,9,2,7,13,7,0,3,22,22,12,1,7,23,3,2,2,5,2,4,4,1,0,14,17,1,10,8,42,9,5,6,9,53,9,1,9,2,6,8,7,8,0
73,0,5,1,4,1,5,5,1,4,0,7,3,3,4,5,2,6,22,2,7,2,12,1,17,5,0,14,0,4,1,7,0,4,3,8,8,1,13,13,2,0,6,0,14,2,0,3,4,8,1,6,7,6,14,1,11,0,4,9,9,0,9,7,24,11,1,17,1,12,1,0,9,6,5,4,2,6,9,3,3,10
74,3,11,7,7,9,28,13,9,14,11,3,1,0,10,4,9,17,14,6,9,20,8,9,1,11,0,3,3,3,2,15,13,7,1,8,28,0,4,4,9,4,14,2,1,8,1,2,4,4,12,4,8,21,1,15,6,5,4,1,14,0,14,0,0,2,6,2,6,0,0,4,8,10,10,36,6,1,1,10,4,1
75,1,0,6,2,10,7,13,13,0,0,2,9,5,15,4,1,0,12,4,3,9,19,1,3,3,1,8,8,1,9,15,2,0,5,11,1,2,6,8,3,0,4,9,2,14,10,2,2,2,0,14,1,6,0,8,19,18,7,12,4,10,0,0,0,1,3,5,4,20,11,4,8,2,7,15,2,2,2,10,7,0
76,1,10,2,11,8,18,2,2,7,7,20,13,4,1,1,1,2,8,8,10,4,0,15,6,10,0,11,4,14,6,4,10,0,3,4,5,7,4,16,8,12,5,18,3,6,0,28,2,1,0,3,0,2,0,26,11,0,1,14,3,6,13,7,3,6,5,6,1,18,0,0,15,1,13,5,2,1,1,0,3,7
77,1,1,2,1,2,1,1,4,7,0,1,4,0,2,15,1,10,1,0,4,6,3,7,1,0,8,12,0,1,1,14,11,2,5,0,7,0,11,2,4,6,19,8,4,4,1,12,19,6,5,15,1,7,4,18,1,6,2,8,2,6,1,10,5,1,2,3,4,1,4,2,8,20,3,35,1,6,13,5,4,5
78,3,9,1,6,1,0,4,9,17,6,8,5,1,8,2,4,8,4,7,9,0,3,23,3,3,4,4,4,6,6,13,9,8,16,0,4,0,4,2,2,0,22,2,0,4,2,2,3,15,3,13,11,21,9,6,3,1,2,4,0,18,2,12,4,5,2,0,4,16,0,7,1,1,8,6,16,12,4,9,9,6
79,4,2,29,2,2,0,4,8,21,1,0,4,6,2,3,1,6,2,1,0,8,0,14,3,14,16,1,3,8,6,6,1,0,26,0,0,7,7,1,20,2,3,1,23,7,3,3,0,3,1,5,3,14,12,4,10,9,14,1,10,0,10,9,0,6,16,5,1,0,6,5,4,2,6,13,9,0,4,27,0,0
80,0,1,8,1,18,4,16,8,1,6,0,4,7,2,3,1,0,19,9,7,5,0,4,11,4,14,9,2,2,6,3,1,8,14,7,11,10,10,3,9,6,13,0,0,3,3,11,1,0,16,5,8,6,6,6,13,6,1,4,17,3,5,3,5,3,0,4,10,4,0,0,26,1,6,2,17,0,0,4,8,2
81,11,10,2,0,0,0,11,1,11,9,6,8,8,10,3,1,2,4,23,2,6,0,4,1,15,5,2,1,13,1,20,10,14,0,5,3,11,2,1,3,6,11,3,3,0,38,1,2,14,1,3,22,8,0,17,13,6,5,5,9,10,2,7,7,2,6,0,3,1,3,6,9,7,19,10,1,5,3,17,7,3
82,4,10,4,8,0,2,11,6,1,4,0,0,7,1,3,10,11,5,2,1,12,4,4,4,5,0,8,2,18,1,2,0,11,12,4,6,7,4,12,11,4,0,4,0,4,4,1,28,12,8,0,15,24,1,4,40,3,2,4,3,5,6,13,4,3,7,6,4,1,8,6,0,5,15,3,10,5,6,3,10,0
