Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
11,0,1,0,0,1,1,0,4,1,1,6,0,4,0,2,2,0,1,0,1,5,0,0,0,6,3,1,0,0,0,0,2,1,3,9,0,0,0,1,1,1,1,1,0,1,0,1,0,1,2,0,3,0,0,2,0,0,0,1,0,5,2,0,1,0,6,0,1,5,0,3,0,3,4,0,2,1,4,1,0,0
12,0,0,0,1,2,2,1,3,3,0,1,4,6,0,2,5,0,2,0,0,0,4,1,0,2,0,3,2,0,2,0,1,3,2,0,4,0,0,1,1,2,0,3,2,6,0,0,0,0,0,2,0,1,1,0,1,1,0,1,0,0,0,5,2,1,1,0,2,0,0,0,0,0,0,0,4,2,1,0,3,0
13,1,5,0,2,0,5,5,1,0,3,0,1,0,0,0,0,0,2,1,0,0,1,0,2,1,0,1,1,5,0,0,3,0,0,1,0,0,0,0,4,0,2,0,6,0,0,1,3,0,1,0,0,1,1,8,0,2,0,2,1,5,0,0,3,0,0,1,2,4,5,0,1,1,0,4,4,0,1,0,0,4
14,6,0,0,1,2,0,0,3,0,1,1,1,0,0,0,1,0,1,4,0,1,1,6,0,4,4,0,1,0,0,4,3,1,1,0,0,1,1,2,0,1,0,0,1,6,1,0,0,0,6,0,0,0,0,1,0,2,0,0,0,6,5,0,0,6,0,0,1,10,0,0,3,0,0,7,2,0,3,0,0,0
15,0,2,4,0,0,1,1,0,0,3,2,2,0,0,0,3,1,2,0,1,0,0,15,0,8,1,0,6,0,0,1,3,2,2,0,2,1,0,0,2,0,0,0,0,2,3,4,0,0,0,2,0,0,0,1,1,1,0,2,1,1,3,4,0,1,0,2,2,1,0,0,2,0,0,8,0,0,0,1,2,0
16,1,2,0,2,0,1,5,2,4,0,0,2,3,0,2,0,4,0,1,0,1,0,1,0,0,3,1,0,0,0,1,2,1,0,1,1,1,0,0,0,1,0,0,0,2,6,4,2,0,0,1,0,0,0,1,0,1,5,0,0,0,0,2,3,0,1,0,2,1,0,5,0,3,6,7,3,3,0,0,0,0
17,3,0,0,0,0,2,1,3,3,0,5,0,0,1,0,7,2,0,6,0,0,2,1,1,0,1,0,1,2,5,0,0,3,1,0,2,0,0,0,4,0,3,1,2,5,4,1,1,2,1,1,0,2,0,0,2,1,0,2,2,5,6,2,1,0,4,1,15,0,0,2,0,1,0,0,0,0,1,0,0,6
18,0,0,0,0,0,2,0,1,0,2,1,0,1,4,2,0,2,0,0,0,8,7,0,1,2,11,1,2,0,0,9,2,0,2,0,2,1,0,7,0,0,4,0,0,0,2,0,1,1,5,0,0,0,3,1,1,0,1,1,0,0,0,0,1,6,2,0,5,3,0,0,1,0,0,7,5,0,2,0,0,1
19,2,1,0,1,0,4,0,3,2,3,0,2,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,1,1,2,0,0,1,2,2,1,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,5,1,3,6,0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,1,0,1,0,6,2,0,1
20,1,1,1,0,4,4,1,0,0,1,0,0,0,1,0,1,3,1,0,0,2,2,0,0,7,3,0,0,0,4,0,0,3,1,0,5,1,0,0,0,1,2,0,2,0,5,2,0,0,0,3,0,0,5,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,0,0,3,0,2,1,2,0
21,4,0,4,1,1,7,0,0,2,0,3,1,0,0,0,0,0,2,5,0,3,0,4,0,0,0,0,5,13,0,1,0,1,1,1,0,0,1,0,0,0,0,0,3,2,1,0,1,1,0,0,10,0,1,1,0,0,3,1,2,1,1,0,0,0,2,1,1,0,1,2,0,0,3,0,3,0,3,5,1,0
22,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,4,1,1,2,8,1,1,0,0,2,1,0,3,11,0,1,1,1,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,19,4,2,0,0,0,0,0,0,0,0,3,0,0,0
23,0,1,0,3,1,2,0,0,0,0,1,0,1,2,0,2,2,1,0,0,0,4,2,2,1,0,3,0,4,0,3,0,0,5,4,4,1,1,1,4,0,0,0,0,0,3,1,2,0,2,8,0,0,0,0,1,1,0,0,2,0,0,0,2,1,1,6,1,0,0,0,5,1,1,1,0,0,1,0,1,1
24,0,1,1,0,0,1,7,5,5,6,2,0,0,0,0,0,0,2,0,4,0,2,6,0,0,2,1,1,0,1,0,0,2,6,0,2,2,2,4,2,0,1,7,0,1,1,0,0,0,2,0,2,2,2,1,2,0,1,1,3,0,0,0,0,1,1,0,2,0,2,0,4,1,0,0,0,2,0,0,4,0
25,1,0,0,0,0,1,0,0,0,7,2,1,0,2,0,5,0,0,0,0,2,4,3,6,0,4,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,3,0,0,3,0,2,0,0,1,0,3,3,2,0,2,1,0,1,5,0,3,4,5,1,0,0,0,1,0,4,0,1
26,0,4,3,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,4,1,0,0,5,0,0,2,0,2,1,1,0,0,0,0,0,1,0,0,1,3,1,4,0,4,0,0,0,1,3,2,0,1,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,1,1,2,3,4,0,0
27,0,1,3,0,2,4,0,2,2,5,0,1,1,3,0,4,2,0,2,8,5,0,0,0,0,0,2,1,2,0,0,1,2,6,0,2,0,5,4,0,0,0,8,2,1,1,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,2,2,9,0,6,3,6,1,1,1,2,2,3,3,0,0,0,1,0,0
28,4,1,0,3,0,3,1,1,0,0,2,0,1,5,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,0,0,1,1,4,0,19,0,0,4,1,2,3,0,0,0,2,0,0,3,8,2,0,0,4,1,1,0,0,8,0,2,2,0,0,0,0,1,0,0
29,4,2,1,3,0,0,0,4,0,0,0,0,2,1,12,0,0,1,0,0,0,1,3,1,0,2,2,3,1,3,0,0,0,0,9,0,1,0,3,1,3,3,0,2,1,2,0,0,1,1,1,1,3,9,4,0,0,0,0,2,1,0,0,0,0,4,0,0,1,0,0,0,1,2,0,2,1,0,0,0,0
30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,2,1,0,0,0,1,2,0,1,0,9,3,6,3,0,2,0,3,3,0,3,1,4,0,2,1,0,0,2,0,0,1,8,5,1,1,4,1,3,0,0,9,4,4,2,1,0,6,4,0,1,0,0,0,2,0,0,1,0,3,0,0,2
31,0,1,0,0,2,0,1,1,0,0,4,5,1,1,0,0,1,4,2,14,1,2,1,1,2,1,0,1,1,3,7,1,0,0,0,0,1,0,4,0,0,5,3,2,0,0,0,1,2,0,0,3,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,1,1,6,1,0,0,1,1,1,0,0,2,0,3
32,0,0,1,1,1,2,0,3,2,0,5,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,0,0,0,1,1,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,3,0,4,0,0
33,1,0,1,4,0,2,0,0,0,0,1,0,3,3,1,2,2,0,0,0,0,0,0,1,2,0,3,0,2,0,0,1,0,8,0,5,1,3,3,0,0,0,1,4,0,0,2,3,0,2,1,6,3,2,0,0,0,4,0,1,3,1,0,1,11,2,1,1,5,0,1,1,0,6,3,4,2,4,0,0,0
34,2,1,0,1,2,1,4,0,2,2,0,0,1,4,1,6,0,0,1,3,0,4,5,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,5,1,13,4,2,1,1,2,1,1,8,0,2,3,3,0,1,0,0,0,2,0,0,0,4,3,0,1,4,0,6,2,5,2,0,0,0,1,0,1,2,0,4
35,0,0,2,2,0,2,4,1,0,5,0,0,0,0,0,5,1,2,2,0,4,1,0,2,0,0,5,0,0,1,0,1,1,3,1,0,0,1,3,1,7,0,3,2,0,0,0,0,2,0,0,4,1,1,0,2,0,1,2,0,0,0,0,6,1,1,2,1,0,0,0,2,2,1,0,3,1,0,1,0,0
36,3,0,2,1,0,4,0,0,2,0,1,0,1,2,2,1,1,0,2,8,0,1,0,2,2,0,6,0,2,0,1,1,0,3,0,7,3,4,2,2,1,1,0,2,4,1,0,3,0,2,4,0,1,0,0,0,2,1,2,6,2,1,4,8,1,2,1,0,0,1,2,0,5,1,0,0,5,0,0,0,0
37,0,0,0,2,0,3,0,0,1,1,1,1,4,2,0,5,0,0,0,2,0,3,0,2,3,0,2,1,2,0,1,2,0,0,0,0,1,1,2,0,10,0,2,3,4,1,8,3,10,2,1,2,1,3,0,2,0,0,0,2,6,0,1,0,0,1,0,0,0,0,0,1,6,1,1,0,3,3,0,0,1
38,4,3,2,0,1,2,0,6,1,0,3,3,3,11,4,0,3,0,0,1,0,6,3,0,0,1,0,0,1,1,0,2,3,1,3,3,0,1,0,0,7,0,1,1,0,0,0,0,1,0,1,2,3,0,0,1,3,1,0,1,3,0,3,3,5,1,1,3,0,0,1,6,0,1,3,0,3,0,0,1,0
39,1,2,0,3,2,0,2,2,0,1,2,0,2,2,0,0,1,1,1,2,2,1,0,2,0,3,0,2,0,0,1,9,1,0,1,0,0,0,5,1,0,1,0,0,5,0,0,2,0,1,0,0,0,1,2,1,0,0,0,1,1,1,0,3,0,3,1,1,1,1,0,3,0,1,1,1,0,0,0,1,1
40,0,0,1,1,5,1,0,4,0,3,0,1,1,0,1,1,2,0,2,1,2,1,0,3,1,1,5,5,0,2,0,2,1,1,7,1,2,0,0,1,1,2,0,0,0,1,0,8,0,2,0,3,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,2,2,1,0,3,0,3,1,0,0,1,0,1
41,0,0,5,0,0,2,2,1,0,0,0,1,0,0,2,0,0,0,5,4,0,0,0,0,0,0,1,2,1,0,4,2,7,3,4,0,0,7,9,0,11,2,2,0,1,0,2,2,0,0,6,1,0,0,1,0,2,0,1,1,0,1,0,3,1,1,2,0,0,0,2,0,0,6,0,0,0,12,0,3,1
42,1,0,2,0,5,4,0,6,1,0,3,0,1,0,0,1,0,0,1,0,0,0,1,0,5,2,2,2,0,0,0,9,2,2,0,1,0,1,0,1,0,1,0,3,2,0,0,0,0,0,0,0,6,2,2,0,0,1,1,0,4,0,3,1,1,0,0,3,1,1,6,0,0,1,0,1,1,0,0,2,0
43,2,0,8,0,3,4,8,3,9,1,0,3,1,8,3,1,0,2,0,0,0,0,1,2,1,1,0,0,0,3,3,6,0,0,0,1,0,2,8,1,8,1,1,0,0,0,0,0,0,0,0,0,3,3,1,0,1,4,0,0,0,2,3,6,1,1,1,2,1,0,2,1,0,0,0,0,2,0,2,1,2
44,3,6,4,3,0,2,0,5,0,4,1,0,0,1,4,3,2,3,0,0,0,0,2,0,1,3,2,0,0,3,1,0,0,3,2,2,2,3,1,4,3,2,0,0,0,4,0,5,1,0,0,0,1,0,3,6,3,0,3,0,0,0,0,0,6,1,0,4,0,0,0,1,5,0,0,0,0,0,0,1,0
45,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,5,1,3,0,1,2,3,6,5,0,0,0,1,3,1,5,0,0,0,2,3,0,0,0,2,2,9,0,0,0,0,1,2,0,2,0,2,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6,6,0,0,0,0,1
46,0,0,0,0,5,2,0,0,0,0,6,1,0,0,6,0,3,0,4,2,4,0,0,12,0,0,1,0,3,0,0,0,8,0,1,1,1,0,0,0,1,5,1,0,2,1,1,0,0,1,6,0,1,0,4,1,4,0,1,3,0,13,0,0,0,0,0,0,3,0,7,1,0,0,5,0,0,0,0,0,4
47,1,2,2,8,5,4,1,1,2,4,2,3,0,2,0,0,3,3,0,4,1,0,0,20,1,4,0,1,1,4,1,1,4,4,0,0,0,10,0,2,1,0,1,1,0,0,6,3,1,1,0,2,0,1,3,0,1,0,4,0,1,0,3,1,1,0,0,0,0,2,3,0,1,2,0,4,1,0,0,1,1
48,2,0,1,0,3,1,0,0,0,0,0,0,0,6,0,1,0,4,1,2,0,1,1,0,0,0,0,1,3,5,2,0,1,2,0,0,0,2,0,3,2,1,0,1,0,8,3,0,2,4,0,3,1,1,6,0,0,0,0,6,1,0,1,8,1,1,0,1,0,0,4,4,1,1,1,3,0,5,3,0,3
49,0,1,1,0,0,5,1,0,0,3,1,0,0,5,1,12,7,6,0,0,0,0,0,5,1,2,1,0,1,1,2,0,4,0,1,0,0,4,3,0,1,1,1,0,3,0,0,1,0,1,0,0,3,0,1,1,2,3,1,1,1,0,2,4,3,0,1,0,0,4,1,3,0,1,1,0,0,2,0,1,8
50,0,1,0,2,2,1,1,0,3,0,1,0,1,1,0,0,1,5,4,3,3,0,4,0,1,0,0,0,0,1,2,1,1,8,0,0,1,0,4,0,0,0,0,11,0,4,8,3,0,0,1,1,1,5,0,2,3,1,2,0,0,2,0,0,0,0,3,3,0,1,1,2,0,0,6,0,2,2,0,0,1
51,1,0,6,0,4,3,0,5,1,0,1,0,0,1,1,1,1,1,1,3,1,0,0,3,3,0,2,0,0,3,0,1,2,0,0,5,4,0,0,1,0,0,3,4,0,5,2,4,0,0,0,2,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0,4,4,1,2,0
52,3,0,0,1,1,2,0,1,0,0,0,0,0,3,0,5,0,5,1,3,0,5,0,2,2,1,0,3,6,10,6,0,0,0,1,0,0,0,0,0,3,0,0,1,0,4,0,19,0,0,1,0,1,0,0,2,2,0,5,0,2,0,1,0,1,0,0,0,6,2,0,0,0,4,2,0,2,0,1,0,0
53,1,0,1,1,9,0,0,3,0,0,0,4,2,2,1,0,0,2,2,1,5,0,1,0,1,0,1,0,0,0,4,1,4,0,0,2,0,0,4,1,3,6,0,0,1,0,3,3,0,4,5,3,0,2,0,0,1,4,0,4,1,0,2,3,4,2,1,0,0,0,0,1,0,0,0,2,3,0,0,2,0
54,1,0,0,4,0,1,1,4,3,0,0,0,13,5,7,4,0,0,0,0,2,0,5,0,0,1,9,0,1,1,7,1,2,3,2,2,2,3,0,0,0,0,3,6,8,0,0,1,0,12,3,0,1,0,0,0,0,0,1,6,0,6,0,2,1,1,2,1,0,2,3,2,1,4,2,0,0,6,0,0,3
55,0,0,0,0,0,3,1,4,5,0,0,0,1,2,0,0,0,1,0,0,0,3,3,0,0,1,1,0,0,3,0,0,3,1,0,0,0,3,2,1,0,3,0,0,0,0,2,0,0,0,0,3,2,1,0,4,8,0,2,0,0,1,1,2,0,0,1,0,2,2,0,1,3,0,3,3,0,4,0,0,0
56,0,5,1,2,1,0,2,1,0,2,1,6,2,3,0,5,1,0,2,1,0,1,0,0,1,5,3,0,0,0,1,6,0,2,0,0,1,1,0,0,0,0,0,2,0,1,7,0,1,4,1,0,0,0,3,3,1,4,0,0,0,0,0,1,0,10,0,1,0,1,0,1,1,0,3,0,5,6,2,4,1
57,5,3,0,1,0,0,0,1,2,0,0,0,0,1,0,2,0,3,0,2,0,1,2,2,0,2,0,1,0,2,4,1,2,0,4,0,0,0,1,5,0,2,0,0,4,0,1,5,0,0,4,1,2,0,0,3,0,0,1,0,8,0,4,0,0,1,1,1,5,2,0,5,0,0,6,0,0,1,0,0,1
58,0,1,3,3,4,0,0,0,12,0,2,1,4,1,2,0,0,0,0,1,4,3,0,1,3,0,7,1,0,2,0,2,5,1,0,0,0,0,0,0,2,0,1,0,0,1,5,2,0,1,0,1,2,1,1,0,0,4,2,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,0,1,0,1,1
59,5,0,2,5,7,1,0,0,7,3,0,0,0,0,0,0,12,0,0,5,0,0,0,2,2,0,1,0,1,0,0,3,7,0,1,0,2,1,0,1,0,1,0,3,2,1,0,2,1,1,1,0,0,0,2,3,2,1,1,2,1,0,1,0,0,0,3,0,1,3,0,0,0,0,0,4,0,0,1,7,0
60,0,6,0,4,6,3,0,1,0,1,8,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,5,0,1,3,0,1,3,0,4,1,2,3,0,4,1,2,1,0,0,4,3,2,0,0,0,2,0,0,3,0,1,0,0,6,1,0,1,1,3,4,5,3,5,0,0,1,5,11,1,4,0,0,0,0
61,0,0,1,4,1,5,1,0,0,4,0,3,1,0,0,1,0,0,0,0,0,0,0,1,9,2,2,3,1,0,0,3,5,0,0,0,1,0,6,1,0,3,0,4,0,1,6,1,5,3,4,2,2,1,0,0,0,1,8,3,0,1,0,2,2,2,1,0,0,1,0,1,0,0,7,0,1,1,2,0,0
62,0,1,2,2,4,4,4,2,2,0,1,0,1,2,2,3,0,0,0,1,0,5,0,5,0,0,3,2,4,0,6,0,1,1,0,1,4,1,0,3,0,12,2,1,0,5,9,0,7,1,1,1,3,0,0,0,3,1,0,1,1,0,0,0,3,0,2,5,1,1,4,0,1,0,0,0,0,0,0,2,4
63,0,1,1,0,1,0,2,2,0,2,0,1,3,1,0,0,3,0,2,0,2,3,0,3,0,4,0,0,1,0,0,0,1,0,1,2,1,3,2,1,0,0,1,0,0,1,0,4,0,1,0,2,0,0,1,2,0,0,0,0,0,1,2,6,0,0,0,2,1,0,3,0,1,3,0,4,3,0,3,0,2
64,0,0,0,2,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,5,0,4,3,1,0,5,3,6,0,0,0,3,0,1,0,0,6,1,1,3,4,6,0,2,0,0,1,7,2,0,1,0,2,0,0,2,0,0,0,0,2,5,0,3,0,0,2,2,4,1,0,0,0,0,4,1,9,1,0,3
65,0,0,0,4,4,2,2,0,3,0,6,0,0,0,0,0,2,1,1,2,5,3,1,0,2,0,1,0,1,1,2,0,0,0,6,0,0,2,0,1,2,0,0,1,2,4,0,0,0,7,1,1,0,2,4,0,3,1,3,0,0,1,0,1,6,0,2,0,1,1,0,0,0,9,1,1,0,1,0,3,2
66,0,1,1,2,8,0,0,0,0,1,2,0,0,2,0,1,0,0,0,4,0,3,1,0,1,0,0,0,3,0,3,2,2,4,6,0,0,2,3,0,0,0,0,0,0,0,0,2,1,3,8,3,0,2,0,2,0,1,0,3,2,0,0,1,0,1,0,3,1,0,0,1,4,1,2,9,0,5,1,2,0
67,1,0,0,5,0,1,2,0,1,8,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,2,1,1,3,4,1,5,3,0,0,2,4,0,2,0,2,0,1,2,3,0,8,0,0,1,0,2,1,3,0,0,2,3,1,0,1,0,1,3,3,0,0,0,0,8,1,7,0,1,0,8,1,0,1,0
68,0,1,0,2,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,2,0,1,5,0,1,1,2,0,5,0,0,0,2,1,0,3,0,0,0,0,0,7,4,0,0,0,7,0,0,0,0,0,5,4,2,0,8,1,2,0,2,0,3,0,1,0,0,1,2,0,0,2,0,2,2
69,0,1,0,2,0,2,0,1,0,0,0,0,11,1,0,0,0,1,3,0,1,1,0,1,1,0,4,4,0,2,16,1,9,2,0,5,0,0,8,1,0,0,0,1,0,0,3,1,0,0,0,0,0,2,2,0,1,3,0,1,0,1,0,0,0,2,0,1,0,2,1,0,1,0,1,8,0,1,0,0,2
70,3,0,2,0,0,1,3,0,2,4,1,0,0,0,2,2,0,1,3,1,1,0,2,3,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,2,7,0,2,0,1,0,2,0,1,0,4,0,4,0,0,0,0,1,0,0,0,6,2,1,1,0,1,0,0,1,1,2,2,0,1,0,1,4,0,4,5
71,0,1,2,0,0,4,1,0,1,0,0,0,0,2,2,2,0,0,3,0,0,5,0,4,7,0,2,0,2,0,0,1,0,2,1,4,2,1,1,2,0,0,1,3,0,0,2,1,0,2,5,2,1,6,0,0,0,1,2,6,0,0,2,0,5,6,2,0,2,2,7,2,0,2,0,2,1,1,2,8,0
72,0,4,0,2,3,3,0,3,1,0,3,0,2,2,2,0,1,2,1,3,4,0,4,1,0,0,2,0,7,0,1,0,0,0,0,1,0,1,1,0,5,1,1,0,0,0,2,1,3,1,0,2,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,2,1,2,0,0,3,0,0,0,1,1,0,2,0
73,0,7,1,0,0,2,5,0,2,3,4,0,0,0,5,0,4,1,1,0,4,0,2,1,4,0,0,1,1,0,7,4,1,4,5,1,2,3,1,0,0,6,0,0,1,3,0,0,0,0,0,5,0,1,4,0,0,0,0,1,1,1,0,1,4,0,1,1,2,1,3,1,3,0,1,1,1,0,4,10,2
74,2,0,2,1,1,1,0,1,0,1,0,0,0,4,1,4,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,5,8,0,2,0,0,0,0,3,6,2,1,1,0,6,0,1,0,3,1,5,7,2,1,0,0,2,0,0,2,8,0,0,1,1,1,6,1,5,0,1,9,0,1,2,2,0,1,4,0
75,1,1,0,1,1,8,1,0,0,1,5,2,3,0,0,2,1,1,0,1,1,0,0,1,2,2,4,0,2,0,0,0,0,4,1,0,0,1,3,0,0,0,0,0,0,0,4,0,1,4,0,2,7,5,0,0,3,0,1,0,1,2,0,0,2,0,1,1,0,11,2,5,1,0,2,1,5,0,5,6,1
76,1,1,0,4,1,1,4,0,5,5,2,0,3,0,1,3,4,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,2,2,0,0,2,2,7,1,2,0,0,4,0,0,1,1,0,1,2,1,10,4,12,0,1,0,0,2,1,0,0,0,0,0,2,1,0,0,6,0,0,4,2
77,1,6,2,3,0,2,0,0,6,2,0,0,0,1,0,4,0,0,0,0,3,0,1,3,0,2,4,2,0,0,0,0,10,5,0,1,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,1,1,8,1,3,0,0,0,1,7,1,0,0,0,3,1,0,0,0,2,1,1,1,6,2,1,0,0,0
78,1,5,0,2,0,0,1,0,1,0,0,1,4,0,0,1,0,0,0,0,3,2,1,2,2,3,8,0,1,0,1,1,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,7,0,1,3,0,1,0,5,2,2,1,0,0,0,0,2,0,1,3,0,3,0,0,0,0,1,2,0,0,2,10
79,1,0,2,1,2,0,1,0,1,0,6,2,3,0,0,0,6,0,1,0,7,7,0,0,0,1,1,0,0,0,0,2,1,1,0,1,3,1,0,0,1,0,2,3,0,0,2,1,0,1,1,5,3,0,0,5,8,4,2,2,0,2,0,0,0,2,2,0,3,0,1,0,0,0,3,3,10,0,0,2,0
80,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,2,1,0,4,0,2,2,0,0,0,0,4,2,0,3,2,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,1,4,0,0,0,0,1,2,6,1,0,0,1,2,2,1,0,0,6,2,0,0,0,0,2,0,1,0,2,8,2,4,0,1,0
81,2,2,0,0,1,0,0,9,0,2,1,1,2,1,0,1,0,1,1,7,2,0,0,1,0,2,1,1,3,1,0,0,4,1,2,2,1,0,4,2,4,1,0,0,2,0,1,2,0,0,2,0,0,4,1,1,0,4,0,1,1,3,1,0,5,0,0,2,2,0,0,0,0,2,5,0,3,2,0,1,5
82,0,0,1,1,0,0,1,0,0,4,0,3,0,0,1,2,0,0,0,5,4,0,0,1,2,2,1,5,0,1,5,0,4,1,0,0,1,0,0,1,8,2,0,2,2,9,0,0,0,0,0,0,0,5,0,0,0,0,2,0,4,0,2,0,0,0,1,1,1,0,1,10,2,0,0,3,16,0,0,0,2
