Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
27,0,0,0,8,1,2,0,1,4,5,0,0,2,8,7,1,3,3,5,2,1,0,0,0,4,0,0,3,0,1,1,0,0,2,1,1,1,2,3,0,3,0,3,4,0,0,3,0,7,3,0,0,0,1,1,0,2,4,1,2,0,5,10,1,2,3,1,1,0,2,0,3,0,1,1,0,1,2,0,2,3
28,8,6,2,2,3,1,1,0,0,1,0,0,1,2,3,0,1,3,0,0,9,2,0,2,3,1,6,2,4,0,2,0,3,0,0,1,0,1,1,2,3,0,3,1,1,2,0,3,1,1,3,3,0,1,0,0,0,2,2,0,3,0,3,0,0,0,1,0,1,3,2,4,4,0,0,5,0,3,2,5,1
29,0,0,0,0,4,1,0,0,0,2,0,5,0,0,2,0,0,0,3,5,0,0,0,2,0,1,2,4,0,1,0,0,2,2,1,0,3,1,1,3,0,1,4,0,1,2,6,0,0,3,10,7,0,1,8,0,1,1,3,10,0,3,0,1,1,2,5,1,0,5,0,6,1,0,1,0,0,9,0,1,3
30,0,4,1,0,1,1,3,1,0,1,2,1,0,0,2,0,2,3,0,3,1,3,2,2,0,0,1,0,6,1,0,2,7,0,0,3,0,0,2,1,0,2,0,0,0,2,2,8,3,0,0,3,1,1,0,1,0,2,2,1,0,2,0,0,6,1,0,1,4,0,4,2,6,1,0,0,3,0,3,0,6
31,6,2,0,5,1,1,1,0,2,1,0,2,0,1,0,0,0,2,0,0,1,2,5,8,0,0,0,0,5,2,1,0,0,5,3,1,4,6,3,0,1,0,3,3,1,1,0,0,0,0,0,4,4,1,2,4,0,2,1,3,8,3,1,0,0,5,1,4,1,1,3,0,0,2,3,4,2,3,0,0,1
32,1,2,2,0,1,0,5,3,0,1,3,2,8,0,0,3,0,1,1,1,8,0,1,5,0,6,10,5,0,0,0,2,1,1,0,2,2,11,3,0,5,0,2,3,1,1,1,3,0,2,0,0,0,1,2,1,0,7,3,1,0,2,1,1,3,1,5,0,0,0,2,3,3,2,4,0,0,2,3,2,0
33,2,1,2,3,0,3,1,4,2,0,0,5,0,0,1,2,1,0,2,1,1,0,2,0,3,2,2,1,0,3,3,0,0,0,0,1,1,0,2,0,0,0,7,1,15,0,0,2,0,0,6,5,0,0,0,9,7,3,3,0,0,1,6,0,3,11,1,0,2,2,1,1,4,0,5,1,1,1,1,0,1
34,1,4,3,0,4,1,0,0,1,1,4,3,0,1,1,7,2,0,0,0,3,0,2,2,0,3,1,2,0,3,0,3,1,4,3,2,0,2,2,0,0,1,11,4,0,2,2,0,2,1,1,2,1,2,0,0,3,0,6,0,0,2,1,0,1,3,0,0,1,2,0,0,2,4,1,4,0,5,2,1,5
35,5,2,3,1,4,1,0,9,2,11,0,6,1,1,3,2,1,2,3,0,2,1,1,2,1,7,13,1,2,8,2,0,2,6,1,3,3,0,1,2,0,2,2,7,0,2,1,0,0,0,1,0,4,1,1,1,2,1,2,0,0,0,0,3,0,1,7,10,7,2,0,1,1,4,3,0,0,2,1,6,0
36,2,1,4,1,2,0,0,3,1,3,1,0,0,4,1,7,2,4,0,3,4,0,1,0,2,0,0,0,1,7,3,3,0,1,4,1,0,5,0,0,4,0,3,3,0,1,1,3,3,0,0,3,1,0,0,5,1,4,2,2,3,2,0,2,4,0,0,1,0,5,0,3,5,0,0,2,2,1,4,1,2
37,0,3,5,0,4,0,0,8,9,4,7,1,0,1,0,3,0,2,5,1,4,5,0,0,1,3,6,0,0,6,1,2,0,0,0,0,5,1,1,1,2,2,0,0,1,1,1,1,9,0,1,3,2,0,0,0,1,1,1,1,0,0,4,0,1,3,0,3,0,4,0,0,1,0,5,4,6,4,1,0,0
38,4,1,1,1,0,0,3,4,1,1,0,1,3,5,0,1,0,5,0,2,2,1,2,0,1,1,2,0,9,1,1,0,0,2,1,4,1,2,2,1,5,0,5,0,0,2,1,0,2,1,4,1,0,0,1,3,4,3,0,2,2,17,3,2,5,1,0,0,5,0,3,0,0,3,0,2,1,0,5,0,1
39,2,2,2,0,3,1,1,4,1,0,3,0,1,2,0,0,0,6,1,0,0,0,1,3,0,6,10,0,0,0,2,1,1,2,0,1,1,2,0,0,2,0,1,0,0,5,2,0,5,3,1,2,0,1,0,0,1,10,4,2,3,1,0,1,1,0,0,5,1,0,4,1,0,2,8,1,0,2,2,5,1
40,1,2,5,5,5,4,2,6,0,8,0,1,2,0,8,8,4,2,1,4,1,7,4,5,3,0,1,0,5,1,0,0,1,2,0,1,3,0,0,8,1,0,3,2,1,1,0,1,0,3,4,4,0,0,0,2,1,0,0,1,0,0,0,2,1,0,1,0,4,1,2,1,3,0,2,1,0,0,1,2,0
41,0,0,2,3,0,3,0,0,0,0,0,2,1,0,1,0,2,3,1,1,0,1,4,0,1,0,0,2,5,0,0,1,0,2,4,1,0,0,1,3,0,0,5,0,1,0,5,2,0,0,0,1,0,1,1,0,2,1,2,0,1,1,0,1,3,4,8,1,0,0,0,0,1,0,0,4,0,0,1,1,0
42,6,0,0,1,1,4,0,1,1,3,3,0,0,8,1,1,0,0,1,5,2,1,1,1,5,1,4,0,1,2,5,1,4,0,1,5,0,4,2,1,1,0,0,1,1,0,4,1,0,1,1,1,0,1,0,0,8,7,1,0,4,0,0,2,1,5,3,6,5,1,0,1,4,1,0,1,1,0,3,0,1
43,0,5,0,0,7,6,2,0,0,5,0,1,1,3,1,1,3,0,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5,3,0,0,3,3,0,3,3,0,0,0,0,1,0,0,3,0,5,1,0,1,2,1,1,0,0,2,0,2,1,0,0,0,3,1,5,0,1,1,0,5,1,0,0
44,1,5,5,1,3,3,0,2,0,0,1,0,2,0,4,1,1,0,4,2,0,1,0,0,0,0,2,5,1,0,0,3,4,0,0,0,1,1,1,0,0,0,0,4,1,0,2,4,5,0,0,0,1,0,2,0,2,2,2,0,0,1,0,2,1,4,6,3,0,0,4,0,3,1,8,1,0,4,1,0,2
45,2,2,2,0,2,0,1,3,0,1,1,1,1,1,0,5,5,0,2,0,2,2,4,3,3,2,0,3,4,0,1,0,3,4,0,3,4,1,0,1,1,4,2,1,0,0,1,3,0,1,3,3,1,0,0,3,1,3,1,0,2,6,2,3,1,4,2,0,1,1,0,2,2,1,0,0,4,0,3,2,0
46,3,0,7,5,6,3,1,0,0,0,6,5,0,0,2,0,0,0,2,4,2,2,7,2,1,1,1,3,0,1,2,3,0,1,0,5,2,3,0,0,3,0,1,0,3,1,0,3,1,2,0,1,1,4,3,3,1,13,1,1,1,1,3,1,0,2,2,3,2,0,6,5,1,3,1,0,0,2,1,1,1
47,1,1,1,2,0,1,0,0,2,0,0,6,2,3,1,2,0,1,0,5,3,4,0,1,2,0,3,0,5,3,0,1,5,3,1,3,1,4,1,7,2,4,2,2,4,2,0,0,0,2,1,1,3,1,1,1,0,0,2,11,2,4,2,1,0,0,1,0,1,0,0,2,4,1,6,5,3,0,0,0,1
48,4,3,3,0,0,2,1,2,0,5,1,4,4,3,1,2,1,3,5,0,0,4,0,2,2,1,7,0,5,0,0,1,1,0,2,2,2,0,0,0,0,2,1,1,1,3,0,0,2,3,1,0,2,3,2,1,1,2,1,0,0,2,0,0,11,3,0,4,1,1,1,1,0,6,1,5,0,0,1,2,1
49,2,1,8,0,2,5,1,1,0,2,2,1,0,0,5,0,2,2,0,2,2,0,1,0,0,4,3,3,2,2,0,2,0,1,1,0,0,1,2,1,1,8,5,1,0,4,1,0,3,0,2,5,3,3,0,6,0,1,1,1,2,11,2,1,2,4,0,1,0,1,2,0,0,1,0,1,3,1,1,2,0
50,0,4,2,0,0,0,0,2,0,2,1,2,3,0,4,0,2,0,3,1,2,1,2,5,6,3,1,5,1,2,3,0,0,2,3,4,2,0,1,0,0,4,3,3,3,4,3,2,1,0,1,1,4,0,1,0,2,0,4,0,0,0,0,3,1,0,2,1,2,2,2,1,0,3,1,0,0,0,4,3,0
51,1,1,1,6,1,2,1,1,0,5,0,0,2,0,4,0,2,0,0,1,1,2,2,1,1,4,0,0,3,0,0,2,1,0,1,4,1,2,2,1,8,1,4,0,1,0,6,0,2,0,2,2,0,8,3,5,3,4,1,4,1,0,0,0,1,1,5,4,3,5,1,1,2,0,1,3,2,15,1,3,1
52,4,0,0,0,0,1,1,1,4,0,7,0,5,0,1,1,0,1,5,0,0,2,7,1,0,2,0,2,1,1,0,1,0,4,2,3,1,0,1,0,0,1,0,1,2,0,4,0,0,0,1,2,0,0,0,4,0,0,2,2,2,0,0,2,0,0,0,3,2,1,3,3,5,3,11,0,0,6,0,2,2
53,2,1,3,0,2,0,1,1,4,2,0,4,3,2,2,2,2,0,1,0,5,4,0,0,0,3,1,0,0,8,3,0,0,0,0,0,4,2,2,2,2,1,0,1,0,0,4,0,3,0,0,0,0,3,3,3,3,5,2,1,0,2,2,4,1,1,0,5,1,3,0,1,0,0,2,0,2,0,0,0,0
54,0,2,3,1,2,2,0,0,0,0,2,2,4,4,4,3,3,1,2,1,1,1,2,0,1,4,7,3,1,0,3,2,0,0,4,2,7,1,2,1,2,1,0,0,0,1,0,2,2,1,0,2,1,1,2,1,0,1,0,0,0,3,0,1,4,2,0,3,0,1,4,0,0,2,4,4,0,0,5,0,5
55,2,0,0,9,2,4,0,1,8,0,0,2,0,2,0,1,1,0,0,4,0,1,1,0,0,0,2,2,6,0,0,1,4,3,1,2,0,3,1,4,1,1,0,0,1,3,0,0,0,0,3,7,2,0,1,1,3,0,5,1,2,0,3,0,8,4,2,0,0,2,0,0,1,0,0,3,3,2,2,0,0
56,2,0,0,1,1,0,0,7,1,0,4,1,0,3,8,1,0,0,0,0,3,1,2,8,2,3,1,0,1,1,3,6,2,1,0,1,4,0,2,6,8,0,0,4,0,0,2,3,0,3,0,0,0,2,0,1,3,2,3,2,0,0,4,1,0,2,0,0,1,4,2,1,1,4,2,1,1,0,1,0,1
57,0,2,0,1,0,2,1,0,1,1,0,0,3,1,2,2,0,1,2,0,2,0,3,2,2,0,2,0,0,0,1,6,2,2,1,4,4,0,0,5,2,1,1,0,0,1,4,0,0,1,7,2,1,3,2,3,3,2,1,1,8,0,1,1,0,1,0,0,7,2,1,1,3,0,1,0,0,6,1,3,2
58,2,3,1,2,3,0,4,3,2,1,2,7,5,0,0,1,4,2,1,0,0,0,1,1,5,1,0,2,0,0,0,0,1,2,1,0,0,0,1,2,5,2,1,0,12,1,5,1,3,3,0,1,5,1,0,1,1,0,1,2,1,3,0,0,3,1,0,1,2,0,0,0,2,1,0,1,3,1,1,0,1
59,2,0,1,3,1,1,1,2,1,1,3,2,2,1,1,4,0,2,4,0,4,0,3,0,1,2,1,3,4,1,0,5,1,2,2,4,2,0,0,0,3,4,1,0,5,1,0,0,6,0,1,0,0,3,5,0,1,0,0,1,0,2,1,4,0,1,2,0,2,0,1,0,0,3,0,0,2,7,0,0,1
60,4,0,8,2,0,0,0,5,1,0,2,1,0,0,7,4,0,0,0,1,3,4,0,1,1,1,1,9,4,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,3,0,9,6,0,1,4,0,4,5,0,4,3,1,2,3,1,2,0,1,2,2,1,1,3,0,0,3,2,0,4,1,2,0,0,2,1
61,3,1,1,0,0,0,0,1,7,0,1,2,2,3,0,1,3,1,4,6,3,0,1,1,0,2,1,1,1,5,2,1,4,3,0,1,3,1,4,2,0,1,0,0,0,1,3,3,0,1,3,0,2,3,1,0,2,2,0,2,2,0,2,0,6,0,0,0,1,1,2,1,1,5,5,0,0,1,7,5,0
62,3,0,9,3,3,0,5,0,2,2,5,1,0,1,3,0,2,1,5,0,1,0,0,3,4,3,3,1,0,0,0,9,6,0,0,0,3,3,1,0,6,0,0,1,0,4,1,0,1,0,2,2,11,3,1,4,2,0,4,0,0,3,0,3,1,0,4,3,3,4,0,0,2,0,4,0,2,1,0,1,0
63,4,3,0,5,0,0,3,2,2,0,0,1,0,1,10,0,3,0,0,2,0,0,0,2,1,1,0,2,0,3,0,1,1,0,0,0,0,4,2,0,3,0,0,3,0,3,3,1,2,0,1,0,1,3,1,4,0,0,1,2,9,4,2,0,2,3,2,3,6,2,0,0,0,3,1,2,1,0,4,0,1
64,0,2,2,1,1,0,0,3,5,7,0,1,1,0,0,2,1,0,1,3,6,0,0,0,0,1,0,2,0,0,1,1,1,0,0,2,0,2,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0,1,4,2,0,3,0,1,0,0,6,3,4,0,0,3,0,2,0,3,1,2,0,0,1,3,0,3,0
65,0,0,0,0,0,2,3,0,0,3,11,4,1,0,1,1,6,0,0,2,0,5,3,3,3,0,0,0,0,2,4,0,0,3,6,0,0,3,1,0,0,2,5,3,0,1,2,1,2,0,0,3,1,0,5,5,0,1,0,0,3,1,1,4,1,0,0,0,2,0,3,0,0,3,0,4,5,7,2,0,1
66,2,2,0,0,0,0,4,0,3,2,2,6,2,3,1,0,0,1,0,6,3,1,6,2,4,3,0,7,0,0,1,1,1,0,1,6,0,0,1,1,2,0,3,1,0,0,2,2,1,3,3,1,2,3,0,0,2,0,3,0,2,0,2,0,1,2,0,0,0,1,0,1,3,1,6,1,1,1,4,8,1
67,0,0,0,3,0,0,9,1,1,3,2,10,0,1,0,6,0,4,0,2,1,0,2,4,0,1,4,5,1,0,4,0,1,0,0,1,0,0,0,6,4,0,1,0,6,9,3,1,0,6,0,1,3,0,7,0,5,0,3,0,0,5,1,2,1,0,0,0,1,0,1,1,1,0,1,1,2,0,2,5,1
68,1,4,0,0,2,2,4,0,0,0,5,1,0,6,0,10,0,0,2,3,1,0,0,0,4,2,2,0,1,0,2,3,4,0,1,1,4,7,1,0,12,0,0,2,0,0,1,0,2,1,0,3,7,1,2,0,2,2,10,4,0,2,2,1,4,1,0,0,0,1,6,1,0,7,2,2,1,1,4,0,8
69,0,2,5,0,2,0,0,1,1,1,2,2,3,1,4,3,2,0,0,2,2,0,0,0,2,2,1,1,0,1,1,0,0,2,3,0,1,0,3,0,0,4,7,4,0,2,3,1,1,3,1,3,1,0,2,5,4,1,1,2,0,1,0,1,2,2,1,2,5,1,5,1,1,2,2,4,0,1,1,4,4
70,1,3,4,0,2,3,4,1,4,0,3,1,8,2,0,1,5,0,0,3,7,0,5,1,0,1,2,2,4,4,0,0,0,0,3,0,3,1,4,0,0,0,0,6,3,2,4,0,0,1,0,5,3,2,1,0,0,1,2,1,2,1,3,2,0,0,1,2,2,1,2,0,0,0,6,0,1,3,2,0,1
71,0,4,4,7,2,2,1,1,0,4,0,0,3,7,0,1,0,2,0,0,2,1,0,2,1,6,1,4,2,0,0,0,4,3,1,1,7,0,1,5,1,2,9,0,0,3,2,0,3,1,0,1,0,0,2,1,0,0,1,0,2,3,3,1,0,1,0,1,1,3,0,2,0,0,4,0,5,1,2,0,0
72,0,5,2,0,0,1,1,2,0,1,1,0,0,3,0,1,0,0,7,0,2,0,0,7,4,1,0,1,1,0,1,2,1,1,1,0,1,0,1,1,1,1,0,8,2,0,1,3,0,0,1,8,1,2,0,3,5,0,0,0,0,2,6,0,4,1,0,0,0,2,0,4,0,4,2,1,5,0,1,5,3
73,6,2,3,4,1,0,0,0,3,1,3,0,2,2,0,6,7,2,1,0,0,1,0,0,0,2,1,1,3,0,0,1,0,1,0,0,0,0,1,3,0,1,1,2,1,0,1,0,1,0,1,3,0,2,0,1,1,0,3,4,2,2,1,0,3,2,1,2,0,4,0,1,0,1,2,2,0,4,3,1,0
74,1,2,0,0,2,3,0,0,0,5,2,0,0,4,0,2,1,0,0,1,1,0,1,8,0,0,0,3,0,0,4,1,2,2,3,3,1,3,0,1,3,1,0,0,6,3,0,1,0,0,0,3,3,0,3,1,0,0,4,1,0,1,0,0,4,2,0,0,4,2,5,0,3,11,0,4,0,3,3,2,0
75,1,5,0,9,6,8,0,0,0,3,1,3,1,0,0,0,3,0,0,11,1,2,0,1,0,1,4,3,8,0,5,0,0,1,5,0,0,1,3,3,7,1,4,2,0,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,2,5,2,1,0,3,0,7,1,1,0,4,0,0,2,2,0,0,7,8,3
76,1,0,0,2,2,0,1,0,1,0,6,0,3,1,2,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2,0,1,1,0,5,0,7,0,3,0,2,2,4,0,2,9,0,1,0,4,0,1,2,0,4,0,1,6,7,0,2,0,0,2,0,0,3,8,3,0,5,2,5,0,2,1,3,0,0
77,3,1,2,0,3,0,0,1,2,1,1,0,3,0,2,1,0,2,4,0,2,2,5,0,1,3,3,0,0,3,0,3,9,0,0,2,3,3,0,1,0,0,1,1,2,5,0,0,0,3,0,2,1,0,3,1,0,0,1,1,1,1,0,0,0,3,0,2,0,10,0,2,3,0,0,5,1,2,0,2,2
78,1,1,3,1,0,2,7,3,1,7,1,0,4,0,1,7,0,0,2,0,0,0,0,2,1,0,3,2,1,1,1,1,1,6,2,3,1,3,2,4,2,1,3,1,0,9,1,7,0,2,4,4,0,3,0,1,2,2,0,0,0,0,1,0,2,1,2,0,0,0,2,0,1,3,2,1,1,1,2,0,4
79,0,0,0,3,7,4,0,0,1,3,2,0,0,3,2,3,0,4,1,7,0,0,1,2,0,4,2,2,0,0,2,3,3,2,2,3,0,0,1,1,4,4,0,3,0,6,11,1,3,2,0,1,1,1,3,6,3,2,4,0,0,3,2,0,3,8,0,3,2,0,0,1,0,2,5,0,2,9,1,1,2
80,1,2,3,0,0,0,0,4,8,0,2,4,1,0,0,0,0,2,1,1,5,0,6,0,0,1,3,1,2,1,0,1,2,1,1,0,2,1,4,2,5,0,1,0,3,1,0,1,0,1,2,1,0,4,1,2,0,2,0,0,0,1,1,2,1,3,0,2,1,1,4,4,0,2,7,6,1,0,2,0,3
81,0,1,2,1,1,2,0,4,2,4,6,0,1,3,1,0,1,1,1,1,2,0,1,1,2,0,0,3,0,1,2,4,1,2,0,5,2,0,0,3,1,0,7,3,3,0,0,0,1,0,2,4,1,1,0,3,1,1,1,0,1,1,0,3,0,6,6,1,4,1,10,3,3,6,1,6,2,4,3,1,4
82,1,3,0,0,5,0,4,3,4,2,1,0,8,0,2,1,4,2,6,3,0,0,5,0,0,2,1,2,1,0,0,0,0,0,0,1,4,1,0,3,2,2,1,2,1,0,1,0,0,2,4,0,5,4,0,0,1,5,5,1,1,6,0,1,9,0,2,0,0,0,1,1,3,2,1,0,4,2,0,1,0
