Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
50,12,13,1,9,5,1,0,4,9,5,4,1,10,13,3,3,0,9,6,6,1,0,2,0,15,2,3,8,0,7,5,1,2,2,4,0,1,3,10,5,0,3,2,0,4,7,0,1,8,1,6,3,4,10,4,17,4,2,3,0,8,2,2,0,0,3,4,9,10,2,12,0,7,24,5,4,5,15,3,4,0
51,12,11,3,0,8,22,3,1,10,1,1,16,15,1,21,13,8,17,2,1,0,2,2,4,3,8,22,13,9,11,4,0,4,22,18,1,3,0,0,0,4,1,1,3,10,0,9,1,2,0,10,10,2,1,0,1,8,1,6,2,4,3,4,1,4,10,17,3,3,3,7,7,2,19,1,7,10,8,6,6,6
52,1,3,3,6,1,17,3,4,0,0,3,8,17,2,1,1,4,20,0,0,5,7,4,0,12,6,0,2,4,5,2,3,6,8,7,4,4,7,1,3,3,2,6,4,7,1,5,7,1,9,6,5,5,1,3,0,1,8,7,0,9,15,5,0,18,13,2,2,8,7,6,0,0,11,4,7,4,1,2,15,0
53,0,0,1,7,1,2,12,2,6,3,7,0,21,0,5,2,11,2,18,4,4,0,1,0,6,6,1,5,6,5,0,2,0,2,2,8,6,11,6,11,7,9,0,2,0,1,0,1,7,16,11,2,3,12,14,3,1,14,5,7,4,1,6,0,1,4,13,10,4,5,15,10,13,3,4,2,7,1,12,0,12
54,1,10,2,7,3,0,3,6,5,8,0,15,3,1,1,0,12,0,9,1,8,3,5,3,1,4,9,0,6,2,7,6,2,3,7,0,1,3,0,6,10,5,7,8,4,0,6,16,5,2,1,9,3,2,7,0,1,3,8,14,6,0,0,25,5,18,0,6,6,27,6,0,12,2,5,1,3,8,13,0,0
55,3,1,23,1,8,3,15,1,5,2,7,4,1,3,0,4,12,19,17,4,9,6,1,10,8,19,0,2,11,4,5,5,5,7,0,0,3,0,23,5,4,4,7,9,4,3,2,0,1,18,2,4,3,7,8,13,1,2,5,12,4,7,3,5,6,4,8,10,7,5,10,3,1,2,1,4,3,0,30,10,8
56,5,6,4,0,0,1,15,5,12,0,0,6,11,5,6,1,8,0,3,12,3,2,2,1,8,10,6,7,7,2,0,8,11,6,3,10,7,2,0,2,9,2,0,3,0,3,5,5,2,5,12,2,0,1,11,6,16,5,1,23,1,2,5,1,3,1,19,15,10,8,0,12,9,11,5,8,2,5,9,11,2
57,0,1,2,5,1,0,2,3,5,0,1,14,14,0,4,2,3,11,3,5,1,11,0,1,22,10,13,8,13,15,1,3,1,15,17,8,0,1,4,5,0,1,8,12,24,5,2,2,5,8,3,2,2,5,10,16,0,0,10,0,8,12,3,1,5,10,13,7,6,9,0,8,9,10,17,4,11,1,11,3,2
58,4,3,3,0,6,3,2,7,0,1,3,0,12,4,0,3,2,2,25,5,2,4,0,2,2,3,0,1,3,6,14,4,1,19,3,9,3,7,2,2,3,7,7,9,5,9,4,2,5,8,2,12,20,0,15,21,12,1,4,9,7,6,9,4,3,9,4,0,4,2,7,4,0,20,11,0,2,2,0,5,3
59,5,0,3,19,8,30,13,5,5,14,4,1,5,1,12,6,12,9,7,2,5,1,0,8,1,6,1,2,8,5,7,2,17,16,2,16,1,1,0,0,3,5,2,5,3,0,2,11,1,0,4,0,6,5,8,3,2,1,2,4,1,17,1,9,8,11,2,4,3,13,3,13,2,3,15,4,2,5,33,13,20
60,6,4,2,4,8,1,3,5,13,2,3,0,3,5,4,1,9,4,0,12,2,1,13,4,9,4,18,4,4,5,1,4,2,5,6,5,14,0,0,14,17,2,16,1,17,12,2,2,7,9,7,21,8,5,29,2,0,3,1,1,3,2,2,7,4,13,6,9,3,2,0,0,4,16,7,10,6,6,17,8,2
61,0,5,7,0,5,6,22,2,7,2,0,3,7,1,1,18,2,1,4,2,5,1,10,0,14,7,3,6,3,18,1,0,11,2,8,7,3,1,2,11,4,4,0,3,8,2,1,0,0,7,5,7,0,4,9,7,1,6,0,9,5,6,6,12,2,0,9,3,2,5,18,1,13,2,6,0,3,10,11,3,17
62,9,3,3,2,4,10,1,0,3,0,5,5,0,3,12,5,1,1,2,3,15,1,4,2,6,3,1,7,2,20,1,1,0,3,1,3,0,3,1,15,2,9,0,1,0,16,1,5,10,6,2,2,0,0,9,1,1,3,1,16,2,9,1,10,0,10,4,14,5,2,7,2,4,3,9,5,0,7,14,12,11
63,6,3,4,8,0,12,5,1,1,3,2,5,5,13,3,1,13,4,3,11,2,5,2,0,7,0,4,6,0,0,0,1,6,5,2,1,2,6,0,2,11,5,21,0,0,1,6,0,1,2,6,1,0,9,1,17,7,3,7,11,12,13,2,4,5,1,0,2,9,0,1,5,4,5,7,1,5,10,11,8,5
64,6,9,0,3,1,2,10,13,10,5,0,5,2,15,23,4,2,8,1,7,8,0,0,2,1,3,11,6,4,12,9,4,1,7,4,5,2,2,4,3,5,11,3,3,2,2,4,3,15,0,4,14,10,12,7,8,7,1,3,7,12,18,0,4,4,9,3,0,4,0,6,18,11,19,1,4,0,12,0,11,3
65,0,2,3,4,5,2,8,9,1,3,1,4,5,1,1,0,3,9,1,0,9,6,0,5,17,8,17,0,0,6,9,3,14,5,2,2,5,2,6,1,7,8,3,13,15,11,0,3,2,7,9,5,1,17,10,1,9,9,4,1,2,2,8,7,2,9,0,10,3,3,9,6,1,8,2,0,11,0,0,7,8
66,3,4,4,2,1,1,1,8,4,9,0,0,12,0,8,3,2,2,3,1,10,1,4,0,23,0,5,5,4,7,5,4,1,8,1,4,1,3,3,1,0,0,8,4,11,6,7,4,3,20,0,7,1,9,5,0,4,2,13,1,1,1,1,0,10,5,12,1,4,9,2,3,0,1,14,1,3,5,5,1,11
67,4,0,2,12,0,8,1,14,4,8,0,16,24,0,15,8,14,9,5,1,10,2,11,6,5,1,3,1,6,0,18,7,0,8,0,0,1,13,8,5,7,6,16,2,6,1,1,6,1,4,2,0,9,6,18,2,4,1,7,8,4,3,5,9,11,0,5,4,8,6,9,7,1,7,11,1,22,5,3,2,4
68,2,1,4,5,0,4,13,14,1,1,2,11,3,2,6,2,0,13,22,14,2,35,10,2,10,1,3,4,6,0,3,1,0,1,3,0,1,23,9,19,10,1,1,8,2,1,0,1,1,1,2,5,19,4,8,7,4,0,0,16,4,1,0,2,2,1,9,1,1,0,18,4,8,2,1,7,16,3,26,2,0
69,4,1,8,9,2,9,8,1,0,3,9,2,2,25,2,5,6,1,3,3,0,4,10,1,2,1,8,2,7,4,1,25,2,1,11,0,4,5,0,1,0,3,4,1,18,13,1,9,2,4,6,6,4,1,0,2,10,14,5,3,5,7,12,3,5,8,3,1,1,13,0,2,9,1,2,3,1,6,1,3,1
70,9,4,8,4,13,0,1,0,4,1,9,3,15,2,15,3,0,4,6,4,12,18,6,14,8,0,1,10,13,2,9,8,0,14,8,7,0,4,6,4,0,9,9,1,0,0,13,4,2,2,0,1,1,1,8,1,2,0,9,1,12,3,11,0,2,6,5,16,2,15,7,0,2,6,1,14,9,4,8,12,7
71,3,7,2,1,7,19,5,2,6,0,6,5,0,0,0,8,7,3,2,2,2,7,3,10,5,5,7,3,1,7,14,9,11,1,13,3,3,8,6,7,0,14,11,8,8,4,11,4,1,6,3,5,9,0,9,1,12,1,2,3,2,0,19,2,1,20,22,3,7,20,12,0,6,6,6,7,2,7,2,1,0
72,17,11,0,2,6,3,1,6,6,13,0,1,2,5,3,8,1,7,1,7,7,2,10,7,12,3,11,0,7,7,1,5,18,2,1,1,11,2,1,0,5,9,4,0,0,0,0,7,3,2,1,1,0,7,1,4,9,15,3,3,0,15,4,11,1,3,4,0,1,2,1,7,5,2,9,1,8,4,39,0,0
73,5,1,20,1,5,0,0,5,2,4,8,0,1,3,17,3,1,1,3,6,0,1,9,3,11,14,2,10,4,2,4,5,0,1,2,6,4,2,12,0,4,2,8,12,7,8,6,2,6,0,6,4,5,8,6,15,7,10,0,1,4,4,1,9,2,5,24,2,4,0,0,17,11,1,11,1,4,5,0,2,4
74,6,12,1,6,9,0,0,8,1,0,1,0,14,0,27,3,7,9,2,0,3,3,6,16,0,1,4,2,2,2,2,4,1,2,10,14,2,2,1,1,0,0,7,8,45,17,5,15,27,3,2,1,1,1,0,17,27,5,9,0,0,11,6,3,2,3,0,0,0,2,5,6,2,1,8,8,14,7,0,18,3
75,4,11,16,4,4,1,7,3,7,7,2,18,0,5,0,6,0,0,5,4,9,15,0,4,7,10,0,8,2,6,0,1,7,1,2,0,4,8,10,17,8,2,10,5,3,1,18,2,7,13,6,3,2,9,0,4,4,2,2,4,5,7,16,7,15,1,2,2,7,9,21,14,0,12,4,1,5,5,8,0,9
76,6,10,1,0,0,2,0,1,1,1,0,7,22,7,0,3,10,19,5,6,6,2,3,1,6,14,8,0,2,11,0,7,4,1,6,3,0,1,0,0,0,5,3,1,3,10,1,0,0,2,0,9,1,0,2,6,13,0,1,5,1,4,7,2,1,3,0,0,0,9,11,0,2,0,6,1,6,2,5,9,2
77,1,0,0,10,20,3,0,4,8,5,12,2,0,3,4,10,1,12,10,5,1,1,5,6,5,2,4,3,4,13,15,3,9,7,0,5,10,4,15,0,0,11,2,1,1,7,20,0,2,1,13,0,16,1,2,14,2,1,3,0,0,2,0,14,9,0,7,5,0,17,6,13,6,1,11,5,3,20,9,2,9
78,9,1,1,15,6,8,7,27,14,3,10,10,2,9,5,12,7,2,0,3,1,3,3,0,3,9,9,1,3,8,0,0,1,1,12,2,4,5,2,2,1,0,13,10,9,9,15,3,12,5,1,4,0,2,5,2,0,2,0,0,3,1,5,6,2,1,2,5,8,2,0,3,8,11,5,1,0,1,1,3,11
79,1,3,0,3,14,9,0,4,4,1,1,4,7,1,25,8,6,2,9,4,6,7,10,2,8,2,3,5,25,0,19,4,8,13,0,1,0,14,13,6,1,11,4,3,4,2,10,10,0,3,0,4,17,5,9,1,22,6,0,3,0,1,24,27,1,8,4,8,2,4,15,4,0,3,4,7,2,2,4,5,5
80,1,4,3,1,1,8,22,4,1,5,8,8,17,3,13,0,9,7,3,5,9,11,3,0,18,3,0,15,2,0,8,2,0,0,13,10,2,2,0,4,2,10,2,13,15,6,15,5,0,8,1,7,3,0,8,2,13,7,15,3,4,4,0,2,4,3,10,3,0,3,8,1,2,27,9,2,13,11,0,11,6
81,21,4,14,7,1,3,7,4,5,0,2,1,0,3,2,12,7,9,0,0,0,1,3,3,4,4,0,2,0,7,8,13,7,16,7,17,5,3,2,1,4,6,2,1,26,6,0,2,5,14,4,1,1,0,5,20,3,7,8,7,2,37,3,5,2,5,14,0,7,7,3,1,2,10,2,9,0,10,9,7,0
82,2,12,4,9,4,1,4,7,7,2,1,1,13,7,9,10,6,2,1,4,1,1,4,3,2,1,1,0,10,5,1,5,0,0,4,0,19,8,0,4,5,2,5,2,13,11,4,5,12,2,8,7,1,10,0,1,6,14,4,8,4,20,11,5,0,1,2,0,5,13,1,2,0,5,2,11,4,3,10,1,1
