Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
28,1,0,1,2,2,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,2,0,0,1,0,2,0,3,2,1,0,2,0,5,0,0,1,0,2,0,0,0,1,1,1,1,0,1,1,2,2,2,0,1,0,0,1,0,0,0,1,2,0,2,1,0,1,0
29,0,2,2,4,0,0,2,0,0,0,0,2,0,2,1,0,0,1,0,0,1,1,0,0,2,0,0,0,2,0,1,1,1,1,1,2,2,0,1,0,0,1,0,2,2,0,1,0,0,1,0,1,1,2,1,0,0,4,0,0,1,1,3,1,0,1,3,0,0,1,1,1,1,0,2,1,0,0,3,0,1
30,1,0,0,0,1,2,2,2,1,4,0,0,1,3,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,1,5,1,0,0,0,1,1,2,2,0,1,0,0,2,1,5,0,0,0,0,0,0,0,1,1,6,0,0,0,0,1,1,1,1,0,0,3,2,3,0,1,0,0,1,0,0
31,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,3,2,0,3,0,0,3,1,0,2,0,1,1,0,3,0,0,0,0,1,1,5,2,0,0,0,2,0,0,2,0,0,0,0,2,2,0,1,1,1,2,2,0,1,1,0,1,1,0,5,0,2,0,0,1,0,3,6,0,0,0,1,0
32,0,0,0,0,0,1,0,2,1,1,0,1,2,0,0,2,4,0,1,0,0,1,0,0,0,1,2,0,0,4,4,0,0,2,3,5,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,3,2,0,2,1,0,1,0,1,0,1,0,1,0
33,1,0,0,2,0,0,2,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,1,2,0,0,1,1,1,1,2,1,1,0,0,0,2,0,0,0,1,0,1,1,1,1,0,0,2,0,0,1,0,1,0,0,1,0,2,0,3,0,2,0,1,0,0
34,1,3,0,0,0,0,0,1,1,0,4,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,1,1,1,3,1,0,2,0,1,1,0,1,1,0,0,2,1,0,0,3,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0
35,2,1,0,2,0,1,0,1,2,1,0,1,1,0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,2,3,0,2,0,1,3,0,0,3,2,2,0,0,1,0,1,0,0,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0
36,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,2,1,0,0,1,0,0,1,2,0,3,3,1,0,0,1,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2,0,0,1,3,3,2,1,1,3,2,0,1,0,1,2
37,0,0,1,1,0,0,0,2,0,0,0,0,0,2,3,0,1,1,2,2,0,3,0,1,1,0,0,0,4,0,0,3,2,3,0,0,1,0,2,1,1,0,3,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,1,0,0,0,2,0,0
38,1,0,1,1,0,0,1,0,1,0,4,1,0,1,1,1,0,0,1,0,1,1,0,4,0,1,1,0,0,6,1,0,2,1,1,1,0,0,0,0,0,1,1,2,1,1,1,2,0,0,0,1,0,0,1,0,2,3,2,2,0,0,2,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0
39,3,0,0,1,3,2,1,4,0,1,0,1,2,0,0,0,1,3,0,1,1,2,0,1,1,0,0,1,4,1,0,0,1,0,0,0,8,0,0,0,1,0,3,1,0,1,2,0,0,0,0,0,1,2,0,0,2,2,0,0,0,1,0,0,4,0,0,1,0,0,0,2,0,0,1,0,2,1,2,1,0
40,3,2,1,0,1,0,0,0,1,4,1,0,2,2,0,0,0,1,0,2,0,2,4,0,0,1,1,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,3,1,1,3,1,0,0,0,0,0,0,1,1,1,1,2,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
41,1,0,0,0,2,0,0,0,0,3,0,0,1,1,2,0,0,0,0,2,1,3,0,4,0,2,0,0,1,0,0,0,1,1,0,1,0,3,0,1,0,2,0,0,2,2,0,0,1,0,0,1,1,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,1,1,4,6,1,0,1,1,2,0,0
42,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,5,0,1,3,4,0,1,3,2,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,2,1,2,1,0,1,2,2,0,0,1,1,2,0,0,0,0,0,1,1,4,0,1,0,1,3,2,1,3,0,1
43,0,0,0,0,1,2,1,0,1,1,1,4,4,0,0,0,0,2,3,0,1,2,0,0,0,1,0,0,0,1,0,0,3,3,1,0,0,0,0,4,0,2,0,2,0,1,1,0,1,1,0,0,0,1,6,3,1,0,1,0,0,1,1,1,1,1,1,3,1,4,0,0,2,0,0,0,0,0,0,1,0
44,1,0,1,2,1,0,1,0,0,1,1,0,2,0,2,0,1,2,2,2,3,2,3,4,1,0,1,2,0,4,0,1,0,2,0,1,0,0,0,3,1,1,2,0,2,0,1,0,0,1,1,1,1,0,0,2,2,4,0,2,0,1,2,1,0,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0
45,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,3,1,0,2,0,0,0,0,1,1,4,1,0,2,0,1,3,2,3,0,0,0,2,0,1,1,3,0,1,2,2,0,0,1,0,0,3,0,0,2,1,2,0,0,0,0,1,2,1,0,0,0,0,0,2,0,2,0,0,0,3
46,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,1,1,0,2,1,0,2,0,1,3,0,1,1,8,1,0,1,0,2,2,0,3,1,0,1,0,0,0,1,0,2,2,2,0,1,2,0,1,0,2,0,2,1,1,0,0,3,0,0,0,1,0,1,1,1,5,2,1,0,0,0,0,1,1
47,1,2,1,0,1,2,1,0,0,0,2,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,2,0,2,1,0,0,0,2,2,0,0,0,0,0,6,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
48,1,0,1,0,1,0,4,0,0,0,1,0,1,0,0,1,2,0,2,2,0,0,1,0,0,2,0,0,1,0,1,1,0,2,0,0,2,3,6,0,4,3,0,0,1,1,1,0,0,1,0,1,1,0,1,0,6,2,0,1,1,0,0,3,1,0,0,0,0,0,0,1,2,1,3,0,0,1,3,0,3
49,0,1,2,0,3,1,0,1,0,0,0,3,1,0,0,0,1,1,0,2,0,1,1,0,2,4,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,1,2,3,1,0,0,0,0,0,1,4,0,0,0,0,0,0
50,2,0,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,2,0,0,0,0,2,1,1,2,0,1,1,0,1,0,1,0,0,1,2,0,0,0,0,0,1,3,1,1,0,1,0,1,1,2,0,0,0,2,0,4,0,1,2,0,1,1,3,2,2,2,0,0,0,0,0,1,2,0,2,1,3,3,1
51,0,3,0,0,1,2,0,0,0,1,2,0,1,0,2,0,0,2,3,0,1,0,0,0,2,0,1,0,1,0,6,4,0,0,3,0,1,3,0,4,0,0,1,2,0,1,0,1,0,0,1,4,0,0,1,0,5,0,0,0,1,1,0,3,0,1,1,4,0,2,2,0,0,1,0,1,1,1,0,0,0
52,1,2,2,0,0,1,0,0,0,0,2,0,0,1,1,0,2,2,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,1,0,0,0,2,0,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,1,2,1,5,0,0,0,2,0,0,0,0,2,1,1,1,1
53,0,0,0,0,0,1,6,0,1,0,1,0,1,0,1,0,0,0,2,1,2,1,2,0,3,0,1,0,0,2,1,0,2,2,4,1,0,1,0,1,0,2,1,2,2,0,1,2,0,0,0,1,0,2,5,0,2,0,3,0,0,2,3,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,5,1,0
54,4,2,0,0,0,0,1,0,5,0,1,4,0,1,0,1,3,0,3,0,0,0,0,0,0,1,0,0,1,3,0,0,1,2,3,1,2,0,3,4,1,0,0,1,1,1,1,1,2,5,2,2,0,1,0,1,0,2,3,0,5,0,1,0,0,1,0,1,3,1,0,2,0,0,1,4,0,0,0,0,1
55,2,1,1,0,0,0,1,0,0,2,1,1,0,3,2,1,1,0,3,2,1,3,1,0,0,0,1,2,1,0,2,5,0,1,1,0,1,0,0,1,0,0,0,0,2,1,0,3,0,1,0,1,0,1,0,4,2,1,0,1,0,3,1,1,0,0,1,5,0,0,2,1,0,0,2,1,2,1,1,1,0
56,1,1,3,0,2,0,1,1,4,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,6,1,1,0,2,0,0,0,2,0,0,0,7,0,2,0,0,1,0,0,1,2,2,0,1,1,0,0,1,1,0,0,2,1,1,1,0,2,0,0,0,4,2,2,0,0,0,1,2,0,1,0,2,2,0,0,1
57,3,1,0,1,1,0,0,0,0,0,2,1,0,2,3,2,0,4,0,0,2,0,4,1,1,1,0,0,1,0,3,0,0,0,0,1,0,5,0,2,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0,2,0,0,0,2,0,0,0,0,0,2,0,0,3,1,0,4,1,1,0
58,0,0,1,3,2,2,0,0,1,1,0,0,1,0,2,2,0,0,0,2,0,1,1,0,4,1,0,0,0,0,1,0,2,2,0,0,0,4,1,0,0,1,0,0,1,2,2,0,1,0,0,1,0,0,1,1,0,1,0,1,2,3,2,0,0,1,1,0,0,2,1,3,0,1,1,1,0,0,0,0,1
59,0,1,1,1,1,0,1,1,0,1,0,1,0,2,1,1,0,1,1,1,3,0,0,1,1,2,0,0,0,0,1,0,3,0,0,0,3,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,1,4,2,0,2,1,1,1,2,0,1,2,1,0,0,0,1,0,2,1,0,0
60,0,2,1,0,1,0,0,1,1,0,2,3,1,2,1,0,0,0,0,1,0,3,0,2,0,3,1,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,1,1,5,0,0,1,0,4,1,0,1,1,4,1,0,0,0,0
61,1,2,0,1,0,4,1,0,1,1,0,0,0,1,2,2,1,1,0,0,0,3,2,0,0,0,2,0,0,1,3,0,0,0,0,0,0,4,2,0,0,1,1,1,1,4,0,0,1,0,5,0,2,0,0,1,0,0,0,2,0,3,1,2,3,0,1,1,0,0,2,2,0,1,0,0,1,1,2,3,0
62,0,0,1,1,0,2,0,0,0,0,1,1,0,3,0,0,1,1,1,1,0,1,1,2,0,1,2,0,0,0,2,1,0,2,0,3,0,1,0,0,2,0,0,1,0,0,0,1,2,0,0,1,0,0,1,1,1,2,0,0,0,2,6,0,0,3,0,1,0,3,1,0,0,0,1,1,0,2,1,0,1
63,3,0,0,0,1,0,0,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,0,1,0,5,2,0,1,1,0,1,3,1,0,1,1,0,1,1,0,0,2,2,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,2,0,1,1,0,0,2,1,0,5,2
64,3,3,1,0,0,0,2,0,0,1,3,0,1,3,1,0,0,0,1,0,1,1,0,0,1,1,1,0,2,0,1,2,0,3,1,1,0,5,2,0,0,0,1,0,1,1,2,0,3,2,3,1,1,0,1,0,4,0,0,1,0,2,1,0,0,0,1,0,0,3,0,0,3,0,0,1,1,0,0,2,0
65,0,0,0,0,0,2,2,1,0,0,2,1,4,0,0,0,1,1,0,1,0,0,2,1,0,0,1,2,0,0,0,0,2,0,1,1,2,0,1,1,0,1,0,0,3,0,2,2,2,0,0,4,2,0,1,1,1,2,2,0,0,1,3,1,0,0,0,1,3,0,1,0,1,4,2,0,0,0,0,0,1
66,0,0,1,0,1,1,1,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,3,2,0,3,2,1,3,0,1,0,1,0,0,0,2,3,1,1,2,2,0,0,3,0,1,0,0,1,1,1,2,3,1,0,0,2,0,1,1,0,0,1,1,3,1,1,0,1,0,2,0,0,2,0,1,1,1,1,3
67,2,3,0,0,1,0,1,0,3,1,0,0,0,0,1,0,2,1,0,0,0,2,0,4,0,0,1,0,0,2,0,0,2,0,0,1,2,3,0,0,0,3,1,0,2,1,2,0,3,1,0,1,0,0,0,3,0,2,1,0,6,0,0,0,0,2,2,0,0,1,0,1,0,1,3,2,0,3,1,0,0
68,2,1,2,0,0,0,0,0,1,0,0,2,2,2,0,1,0,1,1,2,2,3,1,2,0,0,4,0,1,0,0,1,0,1,0,1,0,0,2,0,2,0,2,1,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,0,2,0,1,3,0,0,1,0,2,0,0,0,1,1,1,0,2,0
69,0,0,0,0,2,1,0,0,0,0,1,0,1,2,1,0,0,0,2,1,0,0,2,0,2,1,1,0,1,0,0,0,0,0,1,2,0,0,1,1,0,1,2,0,1,2,2,1,0,3,0,2,2,1,3,0,0,1,1,0,0,0,1,1,0,0,1,2,1,0,3,0,0,1,2,4,1,0,2,0,0
70,1,0,3,2,1,1,1,0,1,0,0,1,1,1,0,2,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,3,3,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,3,3,0,0,0,0,3,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
71,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,2,1,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,2,0,2,0,1,2,0,0,0,0,1,2,1,1,0,1,0,0,2,0,0,4,6,5,1,0,2,1,2,1,0,0,0,0,0,0,1,2,2,2,4,3,0,5,0,0,1,1,0
72,0,0,1,0,0,0,1,0,0,0,1,2,2,0,1,0,1,0,1,0,4,2,3,1,1,1,2,2,1,0,1,2,1,1,2,2,1,5,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1
73,0,0,1,0,1,1,0,2,0,0,1,1,1,0,0,0,3,0,0,2,0,1,0,1,3,0,0,2,0,0,3,0,2,0,1,1,0,0,1,0,2,0,0,3,1,5,0,1,1,2,0,0,0,0,0,1,0,0,3,0,2,3,1,2,2,0,1,1,1,0,0,1,1,0,0,3,3,1,0,1,1
74,2,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,2,0,1,0,1,0,1,2,1,0,0,2,0,0,0,1,0,2,1,3,1,2,0,2,1,0,0,0,1,0,2,0,0,1,4,1,0,1,0
75,1,1,0,1,0,0,1,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,2,2,0,1,2,0,0,1,0,0,0,1,0,0,3,3,0,4,2,1,0,2,0,1,2,1,1,1,2,0,2,0,3,0,3,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,1,0
76,4,1,0,1,0,1,4,0,2,1,1,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,2,1,0,0,3,1,0,1,1,0,0,1,0,2,1,1,3,3,0,0,0,0,0,1,1,0,1,1,2,0,1,0,0,1,0,0,0,3,1,1,0,1,2
77,0,0,1,0,0,2,1,2,1,2,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,4,0,1,1,1,1,0,1,1,0,5,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,2,0,2,0,1,0,1,0,1,1,1,0,0,0,0,3,1,0,0,0,5,1,0,0,1,1,0,3,1,1
78,0,0,0,0,1,1,0,2,2,0,0,0,1,1,0,2,0,1,3,0,0,1,0,2,0,2,0,2,1,0,0,1,0,1,0,0,1,1,0,1,0,2,1,0,1,0,0,3,1,1,2,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,2,1,3,3
79,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,5,0,0,0,1,0,0,0,1,0,1,2,2,1,0,0,1,1,2,1,4,2,1,1,2,1,1,1,0,0,2,2,1,1,0,2,2,1,0,1,1,1,0,1,3,3,1,0,0,0,1,3,0,3,0,2,0,0
80,0,1,3,2,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,0,2,2,0,0,0,1,0,2,1,0,2,1,1,0,0,0,0,1,2,1,1,4,1,0,4,0,1,1,3,0,1,0,0,0,0,0,4,2,1,0,0,3,0
81,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,3,0,2,0,1,1,1,2,1,2,0,1,1,2,0,1,2,0,1,0,0,0,0,1,1,4,0,2,0,3,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,5,0,0,1,1,0,1,0,1,0,0
82,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,2,3,0,0,0,0,1,1,1,0,2,0,1,0,1,0,0,2,1,0,0,0,0,6,1,0,1,0,2,0,0,0,1,0,1,2,0,1,1,3,0,1,2,0,0,2,0,3,0,0,2,1,0,1,0,2,1,2,0,1,2,0,0,3
