Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
30,2,0,0,0,2,2,0,0,4,0,0,0,8,6,0,0,2,7,1,17,0,0,0,0,0,0,1,0,1,0,6,3,0,3,4,1,4,2,1,1,5,4,3,1,6,5,0,3,6,4,3,1,1,12,3,7,7,6,2,1,1,2,13,0,2,1,1,4,1,0,4,0,0,0,1,4,7,0,2,2,5
31,1,4,5,4,2,7,0,0,5,2,0,1,5,0,4,0,0,2,0,2,1,0,6,0,0,7,0,0,11,0,6,2,0,7,0,4,0,3,0,2,7,1,0,0,5,0,1,0,7,1,7,7,1,8,0,7,0,0,0,1,0,0,4,5,3,8,1,3,0,2,2,0,2,0,6,0,0,9,7,0,0
32,1,0,5,1,1,11,1,0,0,2,0,17,0,0,6,1,0,0,1,5,9,0,2,0,2,2,3,6,1,0,8,0,0,1,2,9,0,1,0,0,0,6,0,17,0,2,2,7,0,0,0,5,7,0,1,1,4,0,0,3,0,0,4,0,0,8,1,1,0,2,12,0,1,1,0,2,1,0,2,0,0
33,3,0,14,0,0,1,3,0,6,0,9,1,14,0,0,2,0,0,2,4,3,0,1,2,0,1,1,4,0,1,3,1,3,9,0,0,2,1,1,0,7,1,2,13,3,1,1,2,3,6,1,0,1,1,7,3,0,0,0,1,3,0,0,0,2,0,3,2,11,1,0,25,0,0,0,6,0,1,1,3,6
34,2,0,0,2,5,1,10,1,0,0,3,0,1,1,0,7,0,4,4,1,1,27,8,2,2,6,0,1,0,1,2,0,0,12,0,1,1,5,3,0,1,7,0,3,2,6,0,0,0,0,1,8,0,0,2,1,0,0,0,4,0,0,1,2,0,7,1,2,0,0,1,3,5,0,0,0,0,0,0,6,10
35,5,2,7,0,0,2,5,4,4,1,5,1,0,2,1,0,7,0,0,2,12,9,0,0,2,6,13,0,3,3,1,4,6,0,3,4,1,5,3,0,3,0,5,0,0,1,0,1,0,3,0,4,1,4,3,2,0,2,0,5,9,2,2,1,1,13,3,2,1,0,1,8,0,3,5,4,0,2,1,0,1
36,0,1,0,3,6,9,6,7,5,1,4,0,3,1,2,0,6,0,5,6,0,0,4,5,2,3,0,1,0,0,8,4,1,4,2,8,10,0,11,3,0,0,0,2,1,0,2,2,1,0,0,9,4,2,20,3,1,12,6,1,10,3,5,0,7,5,10,0,0,1,0,0,0,10,0,1,1,0,1,2,4
37,2,2,6,1,0,1,2,0,0,3,1,0,1,2,2,4,0,1,2,0,9,0,3,0,0,0,6,1,8,0,1,3,8,0,0,0,0,1,0,0,5,11,0,0,0,3,1,5,2,0,7,13,0,0,4,5,2,4,6,7,2,0,1,0,4,0,2,0,4,1,0,2,6,7,0,2,1,1,0,0,6
38,0,0,0,7,1,3,3,0,6,0,5,1,0,0,0,4,0,7,1,1,5,0,0,3,1,0,6,0,2,0,0,3,0,1,0,9,2,0,3,1,2,17,2,2,1,2,1,0,1,1,1,0,6,9,0,0,0,0,2,5,0,2,5,9,3,3,1,0,0,1,0,0,0,0,0,0,0,4,5,9,2
39,0,0,4,8,0,2,0,1,4,0,2,3,2,9,0,1,0,2,2,0,0,0,0,0,9,1,7,2,0,9,0,1,1,3,1,0,2,1,5,4,0,1,0,14,1,1,0,2,2,2,8,1,2,0,0,3,0,1,0,1,14,8,3,1,9,0,0,7,0,0,0,2,0,1,1,2,0,6,1,0,0
40,1,2,0,1,0,0,0,1,2,3,4,4,2,3,0,3,3,1,1,1,0,4,2,0,1,0,1,1,6,8,0,3,0,1,1,0,0,0,1,1,1,1,1,2,0,2,1,2,2,0,0,1,0,0,1,3,1,0,2,0,7,1,1,0,3,0,7,4,7,0,1,5,3,0,4,1,3,0,0,6,0
41,0,0,2,0,0,0,0,2,2,0,8,4,0,1,4,0,2,6,0,1,0,2,0,0,5,5,0,0,5,0,1,0,0,2,8,12,3,5,0,8,6,0,3,0,5,0,3,0,1,6,1,0,0,0,3,7,4,8,2,1,4,2,1,0,0,0,3,1,0,2,0,0,7,2,0,1,0,2,2,2,0
42,14,0,7,5,0,6,7,0,1,0,0,1,2,2,0,2,7,1,5,3,2,3,1,1,0,2,3,1,7,0,0,6,0,0,0,3,0,2,1,0,2,5,1,8,0,0,7,2,2,0,0,2,5,4,1,7,2,0,1,0,3,6,2,1,1,0,0,1,1,0,1,6,1,1,0,1,2,0,3,0,0
43,5,1,9,2,7,4,20,3,0,4,0,5,1,1,0,0,0,1,2,0,0,1,0,2,11,0,0,1,0,1,6,2,0,2,3,3,5,5,2,2,0,0,3,1,2,0,5,0,0,7,0,4,7,0,7,2,1,1,0,7,0,0,6,0,0,0,1,1,3,0,14,0,1,0,0,1,3,4,2,2,5
44,1,1,9,0,1,1,2,1,1,2,3,3,1,2,1,0,2,6,0,3,5,2,1,2,0,6,0,0,7,2,0,1,1,0,0,0,1,0,0,0,0,2,7,0,3,2,6,9,4,0,1,1,0,0,0,1,4,3,1,0,0,3,1,0,2,1,4,5,9,0,2,5,9,1,0,2,1,5,0,3,1
45,0,3,5,2,2,6,3,0,1,0,2,1,0,0,1,2,1,0,7,2,0,10,1,2,0,0,0,0,0,2,0,4,0,0,3,2,2,2,1,1,1,8,0,6,0,0,0,9,1,0,2,4,3,3,5,0,0,1,3,2,1,9,3,9,3,1,1,1,1,0,12,0,2,0,0,11,0,2,1,5,1
46,2,3,0,2,1,0,0,0,2,5,0,1,5,3,0,0,0,3,3,1,7,3,0,0,0,12,0,6,0,1,9,0,2,1,1,4,8,0,0,5,4,8,1,2,0,0,2,0,8,0,1,0,8,0,0,6,1,1,0,0,4,3,3,0,2,4,0,0,5,0,4,9,2,2,3,0,1,0,0,1,0
47,0,5,3,0,0,0,0,3,8,0,0,6,1,1,1,0,5,4,2,3,1,0,0,5,0,11,0,0,0,3,2,1,0,1,4,6,2,0,0,0,0,5,0,0,1,1,0,0,0,2,5,2,0,5,0,1,1,12,3,2,0,0,1,1,1,1,1,8,4,1,3,4,0,0,0,6,0,0,4,5,8
48,0,0,6,3,1,0,1,3,0,2,5,2,0,5,1,4,0,0,3,0,5,0,13,5,0,0,6,2,1,0,1,0,4,1,4,14,0,0,13,7,7,0,9,2,5,0,0,1,1,1,0,0,7,11,11,7,1,1,0,0,1,1,0,1,9,0,0,0,3,3,2,8,0,4,10,3,0,0,1,5,10
49,8,3,2,1,2,2,0,4,1,2,0,1,4,6,0,0,2,0,0,9,0,1,14,10,0,0,5,0,1,0,6,1,3,0,0,0,3,0,0,1,0,1,3,11,2,10,1,2,0,2,2,0,3,0,0,2,0,11,5,0,5,0,0,3,5,2,1,0,0,0,8,8,0,3,0,5,0,0,20,1,0
50,0,0,4,2,0,5,0,1,4,3,0,1,1,7,5,7,2,1,1,2,2,1,0,4,0,0,3,0,0,6,2,0,2,3,0,4,0,6,4,5,4,2,2,4,3,6,2,2,1,0,3,0,3,4,2,7,5,2,0,1,0,0,3,1,1,4,3,0,0,6,0,2,2,4,2,3,1,3,2,3,2
51,2,1,0,0,1,0,2,0,0,1,3,7,0,0,0,1,1,13,3,3,3,4,0,0,3,0,1,0,0,0,0,2,0,7,0,7,0,0,0,2,0,0,2,1,1,0,3,0,0,0,0,2,2,2,4,5,0,3,2,1,0,10,1,7,5,0,0,3,0,0,0,0,6,0,3,1,4,3,0,2,0
52,13,0,2,5,0,1,0,0,0,1,4,0,4,3,0,0,0,4,1,1,0,2,0,0,2,1,6,3,19,3,2,12,5,2,0,5,6,3,4,0,2,0,1,0,2,1,2,1,0,6,2,1,3,1,0,3,0,1,2,0,0,1,0,2,0,3,5,5,0,3,8,2,5,1,1,3,0,2,6,1,2
53,3,3,2,0,9,4,0,3,7,4,3,3,8,3,1,5,15,5,0,0,6,1,0,2,1,8,0,1,0,0,4,0,0,0,7,1,6,8,5,9,13,4,0,9,0,0,5,1,12,0,1,3,1,0,0,1,1,0,0,3,0,0,14,1,9,0,0,1,3,8,3,5,0,6,2,1,1,2,1,1,0
54,0,0,0,2,0,2,0,6,3,0,0,11,8,0,0,0,9,0,2,1,2,7,7,0,2,8,1,3,0,2,3,3,1,0,2,0,3,3,0,0,1,0,1,26,1,0,1,2,0,7,4,1,2,0,1,3,0,6,2,0,1,1,0,2,0,6,2,6,1,8,0,0,4,0,3,2,2,1,1,6,12
55,0,0,0,4,3,8,0,0,3,0,0,1,0,4,0,5,0,1,0,1,3,1,0,2,2,7,8,0,2,2,6,3,0,1,0,6,1,4,0,12,1,2,1,5,0,0,0,0,7,4,0,0,4,2,3,0,6,0,0,0,4,0,0,0,0,0,3,0,1,3,2,1,3,0,2,7,4,0,2,1,5
56,2,0,0,2,1,0,0,1,2,0,1,1,0,6,0,8,2,1,0,0,1,0,1,0,0,2,1,0,2,0,0,0,0,0,1,9,2,0,10,1,2,2,2,1,0,0,0,17,0,3,0,3,0,1,0,4,5,5,2,0,3,1,0,0,6,3,1,6,0,0,4,9,0,0,0,2,0,0,1,3,3
57,2,0,4,1,1,1,1,16,1,0,0,4,6,6,0,2,1,1,3,0,0,0,1,2,6,6,2,1,0,6,2,0,5,0,0,0,3,2,0,0,0,4,0,0,1,2,0,0,1,1,11,0,0,0,0,0,0,1,0,3,0,1,0,0,5,0,1,2,4,2,0,1,1,0,0,3,2,2,0,0,25
58,0,0,1,0,0,2,2,1,0,4,0,0,1,4,7,6,0,1,2,1,0,0,0,4,10,0,3,1,8,0,0,5,0,1,3,1,0,0,8,2,2,1,0,4,6,1,4,3,0,2,0,0,8,6,2,4,0,0,7,14,6,0,5,0,0,1,3,0,0,0,3,0,0,1,0,4,3,1,1,0,0
59,1,0,1,1,2,8,1,3,5,5,0,0,3,1,0,4,3,6,3,0,1,2,0,2,1,8,1,2,1,2,0,0,1,0,0,0,8,0,0,0,0,2,3,5,1,8,0,0,1,3,0,2,4,6,7,2,1,0,1,9,1,0,2,0,1,0,0,12,1,1,1,1,2,0,0,0,1,4,3,4,3
60,1,4,1,14,0,4,1,0,0,11,0,3,0,3,3,0,0,4,7,2,1,0,1,0,9,3,4,3,2,1,4,1,2,0,0,0,7,0,13,6,0,0,1,4,0,1,1,2,0,2,1,4,4,1,6,0,7,5,9,8,0,6,2,1,9,1,0,2,1,1,0,0,0,1,9,0,0,0,11,1,0
61,1,0,1,10,0,2,2,0,0,2,2,0,0,2,3,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,11,2,1,0,0,7,1,6,2,4,0,1,6,1,1,0,0,2,4,1,4,0,0,0,0,4,0,4,0,11,1,1,0,2,0,3,2,0,1,1,0,0,1,1,5,2,1,0,0,2,4
62,2,1,0,1,5,1,0,0,1,4,0,0,0,3,0,0,1,0,4,0,3,1,6,6,4,0,9,3,8,1,0,1,2,2,1,0,0,2,8,3,1,0,0,3,1,3,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,2,3,8,1,3,3,0,0,2,0,6,1,1,1,9,0,1,0,0,8
63,3,0,0,6,0,1,0,4,0,0,2,0,1,0,1,4,0,0,0,1,1,0,0,3,4,7,1,3,2,0,0,0,0,0,0,9,0,0,3,3,0,4,0,0,0,0,0,4,6,2,5,4,10,2,0,3,1,0,0,3,1,9,0,1,15,4,11,0,1,0,0,1,1,0,1,2,0,13,11,0,1
64,0,4,2,14,4,0,6,5,0,9,6,1,0,0,2,3,1,0,0,7,0,8,0,0,3,2,0,1,2,2,1,0,5,1,0,1,2,5,0,4,2,6,2,1,5,0,0,1,7,1,0,4,0,0,13,2,1,4,2,5,1,2,0,0,1,0,3,6,5,0,2,0,16,0,0,2,0,0,1,0,3
65,2,0,1,7,5,2,0,5,0,1,0,3,1,0,0,0,0,0,0,5,3,4,4,4,0,0,7,1,8,0,1,3,0,4,7,1,0,0,0,0,5,9,4,9,5,0,2,0,0,1,1,0,0,0,0,5,6,0,9,2,3,6,3,5,3,7,0,3,2,0,5,2,0,8,4,3,3,2,13,0,3
66,6,1,0,0,2,0,0,2,8,1,10,9,0,1,1,0,2,2,0,1,0,1,9,2,7,0,0,3,2,0,2,2,0,0,0,4,1,2,1,0,3,4,0,1,2,0,0,0,2,2,3,0,1,1,4,1,0,4,0,3,0,5,0,9,2,1,1,3,1,0,5,0,0,1,1,2,6,1,3,0,10
67,1,0,1,3,2,0,0,4,0,2,0,0,2,2,2,0,1,0,3,0,4,0,0,0,0,2,6,1,3,0,0,8,0,1,3,0,11,0,2,0,1,1,2,0,1,0,1,0,2,5,6,0,6,0,0,0,1,1,6,0,1,5,5,0,1,1,0,1,2,12,0,0,1,0,0,0,1,2,2,1,0
68,1,0,5,1,3,4,3,5,2,0,0,0,0,1,2,1,0,1,3,1,2,1,6,3,1,0,11,0,0,0,2,9,4,0,2,3,2,7,1,0,1,1,1,0,2,1,0,8,5,1,1,1,0,3,0,2,10,6,0,0,11,1,3,0,0,0,2,0,2,3,1,0,0,3,1,0,0,2,2,0,0
69,6,0,0,3,2,0,2,0,0,2,4,6,1,3,7,1,2,0,8,1,0,10,0,0,4,5,4,2,3,8,1,1,0,4,3,0,7,0,5,0,0,1,5,1,0,1,0,6,4,1,1,0,0,0,0,2,1,1,16,0,5,0,1,2,8,2,0,9,0,8,2,0,5,0,0,2,0,0,4,2,0
70,0,2,4,1,6,1,0,0,1,2,0,0,0,2,9,0,0,9,2,2,19,8,1,1,1,0,0,0,8,0,0,0,0,1,4,0,0,0,5,3,2,0,10,4,0,0,1,2,0,1,13,0,0,0,1,3,3,6,5,1,2,0,0,0,1,4,0,0,4,1,7,0,2,1,2,0,5,4,5,0,0
71,2,5,3,0,3,2,0,3,0,1,3,0,4,0,1,2,0,1,8,0,10,9,2,2,3,1,1,3,0,2,0,3,0,2,1,6,1,0,0,0,2,0,0,0,0,2,0,1,5,4,0,2,2,4,0,1,9,3,10,4,3,3,0,4,0,1,3,0,9,9,0,8,2,6,0,0,3,1,2,2,5
72,0,5,1,0,0,4,0,0,2,0,1,0,2,4,3,3,0,0,4,3,1,1,4,4,2,0,2,0,14,4,3,4,1,0,4,0,9,0,2,0,0,5,0,0,4,2,1,0,5,3,0,5,0,5,2,2,0,1,3,9,1,0,6,4,4,1,0,5,2,3,6,0,3,3,10,2,8,0,2,1,6
73,5,1,0,5,0,0,0,2,1,4,5,0,1,1,1,3,3,0,0,0,6,3,2,3,0,2,2,0,7,3,0,0,5,7,2,0,9,4,3,0,1,2,0,0,2,2,4,6,0,1,2,0,0,0,2,0,1,0,0,0,0,11,4,3,2,1,2,0,1,4,9,9,2,1,0,0,8,1,0,2,6
74,0,8,2,1,2,8,5,0,2,4,5,1,0,1,0,2,7,4,5,0,5,0,4,4,2,0,2,0,1,4,0,3,4,4,0,0,5,7,2,2,0,4,0,9,0,0,1,1,10,1,1,0,1,0,1,3,1,2,3,8,1,2,7,0,0,2,2,0,1,5,0,3,5,2,0,1,0,3,0,1,1
75,5,2,0,8,2,0,5,30,1,1,1,2,0,2,0,7,3,1,8,0,0,1,0,6,1,0,2,3,0,2,1,0,8,1,1,11,0,0,0,1,3,4,1,0,2,0,0,2,0,1,0,0,0,2,0,6,3,1,1,0,0,2,2,5,0,1,2,1,5,2,0,0,1,3,6,1,0,1,0,0,15
76,3,15,7,1,1,0,1,3,9,2,5,1,5,4,0,1,0,5,0,0,0,1,0,0,13,4,1,1,2,0,1,0,3,0,0,1,0,0,0,2,5,5,1,0,2,2,0,6,1,5,2,5,0,0,2,2,2,1,0,7,1,2,1,2,0,0,0,0,12,0,0,3,6,0,0,0,4,0,1,2,0
77,4,0,0,10,1,0,2,2,10,4,0,0,2,0,6,0,1,5,3,8,0,0,2,9,0,5,0,4,6,4,6,6,4,9,3,0,0,0,0,0,0,0,3,0,2,0,0,6,6,0,0,0,0,0,2,1,2,0,4,1,2,0,0,0,0,1,0,1,4,17,4,5,6,1,2,2,3,1,0,13,0
78,0,0,1,0,2,4,4,2,8,0,0,0,16,0,2,0,1,1,0,2,1,2,10,12,0,3,4,2,1,1,3,1,0,1,2,6,0,2,0,4,0,0,0,0,4,2,5,1,3,0,8,5,2,6,10,1,0,0,0,0,3,0,0,0,2,1,0,4,1,5,1,5,0,1,15,0,18,0,4,1,3
79,1,0,9,7,0,0,0,0,2,0,1,4,4,12,1,1,0,5,4,5,0,1,1,2,2,2,0,5,6,0,3,1,0,6,3,1,2,7,2,0,1,0,2,0,1,0,0,0,0,0,7,1,0,4,0,11,0,1,12,1,0,1,0,4,0,0,0,3,4,1,1,4,0,3,2,6,1,2,10,7,1
80,0,0,15,5,1,5,3,10,0,1,8,4,1,0,0,0,12,1,15,2,2,0,0,3,0,0,1,0,2,2,0,2,0,2,1,2,0,2,12,0,0,0,3,2,0,1,0,0,7,1,2,3,2,12,4,3,4,1,1,2,4,1,5,1,3,0,2,0,11,2,7,1,1,0,0,1,7,0,6,1,10
81,0,2,0,6,11,1,0,2,1,3,0,1,1,1,16,1,0,2,1,0,0,10,0,1,0,0,0,3,0,0,4,2,10,0,6,0,0,6,4,1,0,1,3,1,5,1,5,0,0,3,0,4,2,1,2,2,3,0,0,9,2,3,0,10,2,0,2,0,1,0,0,1,2,3,13,3,1,1,0,0,0
82,5,0,3,0,0,0,0,2,4,0,0,0,2,1,2,1,2,2,1,2,3,0,0,8,0,0,4,3,0,0,0,1,6,1,0,0,0,5,0,0,3,0,4,5,1,1,0,0,0,2,14,2,1,2,4,1,0,4,3,1,3,1,1,4,0,0,4,1,5,0,2,0,0,0,0,0,2,0,2,3,3
