Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
15,5,5,8,4,2,1,1,0,3,12,0,0,9,4,16,0,1,10,6,16,13,2,0,3,3,5,9,8,4,5,11,2,5,8,5,5,17,4,4,5,11,10,3,4,1,20,6,2,9,0,11,7,14,10,34,8,12,19,3,1,10,4,3,16,5,8,3,10,4,7,4,11,20,8,3,24,12,9,1,1,13
16,4,15,1,6,3,9,7,2,2,21,12,14,2,24,6,1,4,1,4,5,19,6,5,3,6,6,1,2,0,9,5,16,13,3,10,4,11,2,3,5,7,18,22,9,12,11,4,12,8,1,11,11,15,5,0,21,6,5,1,2,5,3,4,3,9,4,10,7,3,2,3,8,9,5,2,17,5,6,1,7,3
17,7,4,7,3,11,2,1,14,1,15,3,6,3,10,1,4,4,15,3,5,1,3,9,15,12,4,2,11,7,7,4,9,0,10,3,33,5,16,10,1,7,3,12,0,5,4,8,26,5,8,7,13,10,0,5,4,25,2,5,11,6,8,3,17,8,0,11,17,4,17,1,10,7,14,5,6,3,5,7,8,6
18,24,2,8,1,0,4,9,9,7,12,1,5,10,7,7,5,6,11,7,4,0,7,7,4,17,1,1,7,5,8,6,2,2,8,7,20,11,3,9,7,1,8,8,9,16,10,6,2,2,1,6,1,8,9,7,7,1,3,1,6,1,38,2,4,14,1,6,5,6,4,1,6,6,4,2,4,15,0,2,9,2
19,7,0,3,1,4,5,15,2,3,15,3,5,0,19,0,5,0,0,4,0,24,3,19,11,12,17,2,6,3,11,6,7,17,10,3,4,23,8,4,8,15,5,6,3,6,21,2,1,9,13,10,8,11,1,6,7,8,14,4,10,16,1,3,1,1,12,3,9,4,7,16,8,3,14,18,24,12,2,7,10,5
20,11,5,1,9,7,9,4,12,9,11,6,6,0,10,12,9,17,7,2,4,10,12,14,3,14,6,14,9,4,9,5,8,5,5,7,2,6,7,4,3,5,8,11,1,8,6,6,6,2,5,10,13,20,14,0,11,1,8,10,1,3,13,5,11,0,1,12,12,8,5,16,11,10,8,5,0,9,2,7,14,1
21,16,10,4,3,10,6,8,10,4,10,4,1,1,3,7,2,10,1,19,3,5,15,14,19,8,6,7,0,4,6,21,10,9,14,0,4,8,6,0,5,5,2,8,8,9,2,14,15,1,15,6,5,8,0,0,1,3,0,8,16,0,0,11,4,5,2,3,4,17,5,4,12,2,9,7,8,3,12,8,11,15
22,5,11,13,6,6,5,8,20,1,6,16,8,7,4,10,18,9,2,5,10,17,10,9,4,9,8,8,2,9,13,18,21,5,8,16,3,18,13,8,8,5,9,8,13,3,7,4,9,3,0,4,6,5,9,2,2,5,3,8,1,6,6,1,11,10,2,1,5,17,5,16,5,6,3,6,4,3,9,6,14,0
23,2,22,7,5,26,3,5,8,24,6,2,8,7,1,6,31,1,5,5,9,9,5,19,2,16,6,6,10,2,6,2,4,9,7,2,11,7,8,10,1,6,3,11,6,4,8,2,1,6,0,14,2,0,4,6,4,7,4,6,11,0,2,0,8,0,1,8,10,8,3,2,9,3,22,5,5,1,10,7,6,4
24,4,4,16,4,2,11,11,8,3,6,1,6,13,3,1,3,1,9,10,1,4,10,4,10,6,12,17,0,5,14,7,1,8,4,9,2,11,9,2,4,8,0,2,5,2,4,5,4,14,4,1,5,13,5,2,14,2,16,9,2,2,13,6,0,6,31,5,5,11,4,4,4,12,6,1,7,4,4,3,6,20
25,4,2,11,11,10,4,8,4,21,6,5,15,12,6,15,7,3,5,22,6,3,5,11,0,1,1,3,2,2,13,4,3,15,6,4,8,13,5,3,5,0,10,29,9,9,12,2,14,4,10,5,2,10,7,7,21,0,7,9,15,2,2,2,13,14,2,5,1,6,11,2,2,6,20,4,6,3,6,8,0,1
26,7,6,6,7,6,17,8,12,9,4,3,9,10,8,10,7,3,7,1,16,7,6,1,9,16,0,9,3,2,7,14,8,4,5,21,1,26,9,3,8,4,19,7,2,6,10,14,11,11,16,4,1,6,5,1,0,16,6,4,10,3,13,5,10,2,9,15,3,2,16,9,10,4,12,4,12,5,14,3,7,10
27,9,7,5,13,8,2,3,11,4,1,9,2,3,6,16,19,0,11,2,5,2,4,15,5,8,4,13,6,4,2,13,1,5,8,5,4,5,1,0,13,4,6,2,9,15,8,6,15,18,28,2,2,10,5,5,0,1,9,3,8,1,4,14,0,8,0,10,25,8,8,0,7,11,6,4,2,12,11,9,6,5
28,5,18,3,11,4,22,18,9,0,0,13,9,4,4,8,34,2,1,13,3,2,1,10,7,10,15,8,1,3,4,3,3,4,3,8,7,9,0,15,10,3,10,3,22,13,9,2,6,2,3,12,10,9,22,10,8,5,4,32,5,7,9,3,0,14,7,2,5,3,4,2,5,4,3,6,1,14,6,7,8,14
29,7,14,4,2,5,10,4,3,11,3,20,3,18,15,11,0,10,4,1,1,20,1,2,7,1,10,2,5,9,5,10,11,6,8,1,4,5,13,2,8,0,8,13,19,12,8,4,1,0,3,29,28,9,4,6,7,5,2,5,7,4,0,11,13,5,5,6,1,14,5,7,0,6,1,5,1,3,8,3,9,6
30,1,7,9,12,1,9,8,5,5,4,5,0,22,8,1,0,5,20,1,13,6,3,4,5,2,11,16,9,9,14,2,20,6,10,4,2,2,0,9,12,10,5,4,0,2,9,11,8,10,13,6,3,5,10,3,4,16,7,3,5,2,5,8,24,6,8,14,3,5,15,6,7,25,6,3,1,17,1,0,11,1
31,5,11,1,9,15,2,11,3,4,3,5,11,16,2,10,20,13,3,3,13,6,12,19,0,4,4,7,0,4,22,2,15,8,5,3,0,4,15,2,10,13,4,0,4,23,1,3,4,9,5,2,5,1,9,12,13,13,1,2,7,14,7,3,6,6,6,6,18,17,7,5,7,1,25,5,9,8,8,8,9,4
32,2,2,4,3,1,5,7,6,9,7,3,5,4,20,5,2,1,5,2,8,16,10,10,18,3,6,11,7,13,10,3,10,5,9,4,1,11,6,0,3,4,11,7,3,13,1,2,9,7,1,26,5,6,22,12,15,6,9,1,2,3,8,10,4,20,25,0,1,4,11,4,5,8,9,18,4,0,1,1,0,0
33,14,2,7,2,2,12,3,5,7,8,24,20,4,11,6,8,7,1,8,2,20,23,3,12,9,33,9,19,0,3,9,0,2,6,13,12,12,2,5,6,29,12,3,0,11,6,9,17,2,1,7,1,11,7,17,1,12,14,2,10,2,7,9,3,9,0,4,4,3,8,6,7,2,12,9,2,5,12,6,55,2
34,4,6,1,8,3,6,3,8,11,0,10,9,2,10,1,0,12,11,12,1,5,10,4,1,3,15,6,6,10,22,9,2,5,0,10,2,9,5,7,5,15,4,14,9,0,3,0,11,1,2,3,6,6,1,9,6,23,5,2,12,7,12,3,13,6,7,2,6,8,8,3,1,5,3,4,10,0,2,1,1,2
35,18,10,4,3,13,8,13,7,10,1,11,45,2,3,21,7,2,7,1,21,5,14,2,1,2,14,3,19,0,3,3,2,24,0,2,13,2,12,11,10,2,6,7,2,17,5,18,5,10,1,0,1,19,4,5,8,25,2,2,1,17,2,3,0,2,0,0,17,8,3,2,8,3,15,26,17,6,15,1,0,15
36,6,10,7,3,4,15,31,2,1,12,2,2,6,0,2,6,15,19,3,4,4,12,7,24,3,3,5,2,3,21,2,9,0,12,17,2,9,4,9,6,14,3,1,6,12,7,12,9,8,6,3,8,8,7,1,6,11,18,4,19,10,6,11,19,23,5,11,4,4,19,6,5,9,3,6,7,14,7,5,12,9
37,6,7,11,16,6,1,7,35,0,5,5,10,1,9,3,8,6,1,2,1,16,5,1,3,2,2,3,5,18,11,5,15,4,13,0,18,2,9,11,15,4,3,14,7,10,0,13,6,2,3,10,26,3,1,4,2,3,3,15,8,8,5,6,2,11,6,6,2,10,7,4,0,11,8,10,7,8,10,18,24,16
38,22,3,1,8,19,3,2,15,7,2,11,18,11,4,9,8,4,2,0,11,5,9,6,1,13,2,16,7,0,11,2,11,8,3,8,4,5,8,14,0,9,10,5,16,12,12,11,2,6,29,8,2,7,7,9,5,3,5,8,4,1,0,1,5,6,9,2,17,10,17,7,0,6,0,15,5,3,3,3,2,5
39,0,4,8,12,12,7,17,10,5,9,15,13,3,2,13,5,9,11,14,11,3,17,12,7,8,28,7,9,5,8,3,5,22,7,5,6,2,6,3,4,15,9,0,14,11,4,30,8,2,6,5,13,6,2,1,11,14,2,7,7,18,8,2,12,1,6,0,5,12,5,19,8,7,6,2,4,7,1,1,2,14
40,0,3,10,2,13,21,12,4,11,4,11,9,4,4,8,1,31,8,10,6,9,5,21,30,4,22,2,5,25,20,10,7,3,6,10,3,0,1,4,4,3,15,4,15,5,19,5,1,1,13,20,9,7,5,3,6,8,2,7,5,15,2,5,7,5,1,8,12,12,14,17,8,4,19,7,9,12,13,2,4,9
41,8,6,16,5,9,4,2,3,18,17,2,3,4,5,0,1,4,6,2,3,16,12,14,3,9,3,9,2,8,10,3,4,5,6,8,15,6,12,5,7,14,11,9,16,2,5,5,9,14,7,5,12,0,4,8,1,27,6,13,13,2,1,19,8,1,5,8,5,3,6,21,3,11,2,12,14,3,9,7,4,9
42,21,5,10,1,7,14,0,3,8,11,7,13,0,6,11,11,4,0,1,3,9,2,10,3,3,6,1,4,3,13,8,11,1,3,1,13,7,5,11,4,4,6,16,4,2,14,3,1,3,15,2,18,5,18,9,8,6,1,6,5,7,11,10,2,4,1,9,5,12,2,0,4,4,11,8,4,2,9,10,1,4
43,3,7,1,22,4,7,0,4,4,3,3,4,6,0,9,24,13,8,9,3,14,14,10,5,3,5,2,0,0,2,3,2,20,3,9,7,9,9,6,17,2,1,1,8,8,2,4,8,10,5,5,1,5,11,0,10,6,0,1,7,4,4,1,6,7,3,6,4,0,1,11,20,26,0,2,3,1,1,0,12,2
44,8,9,7,7,4,9,5,17,8,5,1,9,10,4,6,6,17,7,0,8,5,0,0,5,4,7,15,8,8,1,19,16,5,1,5,7,3,6,4,5,5,0,1,11,0,0,8,1,10,17,12,4,9,8,5,3,8,8,7,2,2,3,6,18,4,17,1,5,8,6,17,10,11,5,6,2,15,10,0,7,20
45,9,5,1,16,2,4,5,2,6,2,1,1,27,9,9,7,5,11,9,15,6,6,0,2,5,4,4,10,5,13,4,4,4,2,1,3,11,0,5,15,9,3,8,8,4,1,4,17,2,6,6,2,3,3,19,27,10,6,3,7,13,19,1,3,8,18,5,0,3,8,9,1,7,4,10,3,4,11,10,9,4
46,2,8,25,1,11,9,10,2,11,4,3,11,17,2,13,1,14,5,0,6,6,1,9,5,4,12,17,5,0,9,12,8,0,4,5,22,8,5,2,16,13,8,6,17,16,3,10,6,5,20,11,6,7,1,21,7,5,6,5,3,4,8,1,17,5,7,2,1,10,16,3,5,3,4,2,1,28,8,1,23,3
47,5,0,7,8,23,5,17,18,28,3,4,15,15,1,7,3,3,13,22,3,0,18,0,4,28,4,9,7,15,18,15,4,3,0,1,7,16,14,4,10,2,3,7,11,1,6,3,0,10,2,1,5,2,2,4,4,10,14,19,0,5,6,3,11,7,4,12,9,4,2,5,4,4,7,2,23,11,8,3,5,0
48,9,3,23,6,2,7,7,11,3,13,6,4,2,1,3,14,3,10,7,11,9,0,0,19,6,6,3,10,30,9,3,0,3,14,3,19,10,12,8,1,2,2,9,6,2,9,1,5,3,10,0,3,4,14,3,14,1,1,2,23,14,4,13,2,3,7,12,9,14,1,1,1,10,9,23,2,3,2,3,4,3
49,1,11,9,3,16,16,3,2,15,4,5,6,1,1,9,6,8,25,6,6,6,35,13,18,1,32,12,3,4,16,6,11,6,2,8,9,10,2,0,9,6,2,11,12,15,16,0,3,9,3,6,4,2,12,9,7,6,2,10,2,6,11,3,9,12,0,3,10,1,9,13,1,5,10,6,20,27,3,3,5,8
50,3,10,0,2,9,2,14,11,16,0,4,3,6,15,2,10,18,3,1,3,6,5,3,4,9,1,3,2,3,8,5,5,5,9,7,4,1,0,2,6,3,29,7,7,11,18,8,23,8,2,10,3,10,5,4,5,13,2,6,10,3,2,3,11,5,11,1,3,2,9,3,3,7,6,10,14,2,2,4,0,38
51,13,4,7,12,21,1,9,7,14,1,14,2,2,3,18,0,3,1,5,5,7,21,1,4,13,11,15,10,2,8,12,7,7,6,1,5,4,3,4,4,7,1,4,9,9,3,6,2,3,6,2,9,11,14,1,1,3,8,2,3,5,8,6,11,8,0,12,16,4,2,4,4,13,8,3,9,0,11,8,32,2
52,5,2,5,0,11,7,12,2,4,11,15,11,2,4,4,6,1,21,0,3,3,4,11,8,2,4,4,2,4,9,4,5,6,3,1,2,5,8,10,10,4,2,10,4,0,3,7,8,1,17,8,14,6,0,2,23,2,3,5,2,11,18,18,5,6,4,2,6,10,11,9,5,5,1,5,0,2,7,20,17,0
53,3,4,19,2,19,6,4,9,9,21,31,1,11,17,10,8,9,16,3,1,5,2,2,6,14,2,12,0,5,5,10,25,3,0,2,9,3,7,3,4,2,2,0,5,9,4,3,16,7,4,7,14,6,2,1,2,4,0,3,4,8,3,4,8,9,11,13,10,13,8,11,5,1,16,8,8,7,14,6,10,4
54,4,4,0,8,4,3,9,3,4,3,3,10,9,5,12,1,13,10,4,19,20,16,2,9,21,11,6,9,8,5,4,5,8,2,2,1,15,3,12,2,6,0,9,14,7,3,4,6,13,3,5,0,17,6,2,2,1,1,3,1,14,9,4,14,2,1,6,4,12,7,5,6,5,27,6,6,3,8,4,5,12
55,3,4,6,11,4,6,4,3,8,8,4,2,11,5,7,2,2,21,7,8,2,15,9,9,13,1,3,11,9,10,13,3,5,17,2,12,1,2,9,0,7,6,21,14,18,8,7,16,9,5,11,19,2,2,12,10,12,9,4,8,24,12,5,26,18,3,1,9,9,15,12,12,6,2,4,12,8,10,1,18,9
56,2,12,1,9,0,6,0,4,7,7,4,11,9,4,1,5,1,7,10,1,24,6,24,9,6,2,4,5,0,0,12,0,5,20,0,12,16,4,5,10,5,1,3,8,27,5,0,16,11,16,3,3,3,9,2,16,4,17,13,0,22,2,10,3,3,11,1,5,4,15,9,4,0,14,2,11,12,2,4,7,10
57,5,7,2,3,1,25,11,13,3,3,2,1,4,15,15,6,21,12,6,19,9,0,22,7,16,9,7,16,5,16,0,2,4,17,28,4,19,4,9,0,1,11,8,10,5,1,10,8,12,2,1,2,5,9,3,7,6,6,7,3,2,7,5,9,17,3,0,9,3,8,14,6,13,2,12,0,3,15,5,6,8
58,3,3,2,4,8,4,6,1,6,5,14,9,17,4,5,5,0,3,1,2,2,2,16,8,3,2,2,5,4,2,14,3,4,1,3,1,0,8,3,2,4,8,5,3,3,16,0,2,11,3,22,2,11,1,13,10,1,0,16,9,3,21,4,11,3,6,19,2,4,19,8,7,2,0,29,2,3,7,5,1,21
59,13,10,8,20,1,18,11,7,6,14,1,2,0,5,8,3,11,29,6,4,7,5,0,3,5,2,3,6,1,0,4,4,16,8,20,11,14,27,7,3,10,9,13,9,0,4,0,9,7,7,4,20,3,6,7,21,33,9,16,3,6,6,15,12,8,14,4,4,7,5,3,6,16,7,24,14,13,1,3,13,1
60,18,7,6,8,6,7,4,4,6,9,12,13,7,2,21,3,6,5,0,0,24,10,1,17,10,18,6,2,13,37,13,5,4,2,10,4,0,2,10,7,13,17,6,9,10,4,14,20,11,17,7,0,6,9,5,3,4,14,9,5,7,8,25,7,2,0,13,7,15,4,4,2,5,11,2,0,19,5,15,4,5
61,10,1,4,7,1,4,18,9,5,6,6,9,0,1,9,6,2,5,12,6,1,0,7,11,8,1,2,4,3,5,1,2,3,5,1,1,14,11,13,19,19,7,9,3,3,8,28,5,9,2,12,4,5,11,0,3,15,4,1,6,9,5,6,6,9,1,9,7,3,3,7,7,4,12,4,7,7,6,4,6,5
62,2,15,11,3,6,3,5,1,0,2,3,1,5,5,7,14,2,4,9,1,3,10,21,4,0,0,1,9,2,12,9,4,3,10,13,9,11,5,10,6,8,3,2,1,9,2,8,14,13,5,20,4,8,9,5,4,5,3,4,0,15,1,3,7,3,9,0,8,7,5,3,3,9,3,0,4,0,13,31,4,28
63,5,6,2,1,7,6,10,8,10,0,1,6,16,6,3,30,5,1,11,30,14,1,8,0,13,10,16,6,12,11,6,3,8,0,1,4,8,2,5,6,9,4,0,4,9,17,5,13,2,5,11,5,7,1,5,16,1,24,17,11,9,11,4,9,6,23,10,14,10,7,25,7,13,9,7,7,7,15,9,27,2
64,7,3,22,6,3,5,19,3,1,5,1,6,5,9,5,9,7,2,1,11,6,22,17,11,2,13,1,8,3,4,4,6,6,5,4,19,0,7,1,8,7,10,2,2,11,9,5,7,15,0,2,6,3,13,0,2,5,5,4,13,2,1,24,2,5,7,10,4,6,1,5,2,10,8,9,9,5,7,9,4,8
65,7,16,3,2,2,6,8,13,9,17,6,9,2,1,15,3,8,7,4,24,9,15,7,9,8,12,1,4,2,12,0,2,5,8,6,10,2,5,9,11,4,0,6,0,31,10,8,5,16,4,0,9,5,0,5,3,14,1,8,7,16,15,3,3,4,7,6,3,1,1,7,29,5,2,4,11,2,1,0,0,9
66,19,9,4,8,2,3,15,4,14,2,7,6,9,9,0,4,4,6,0,3,2,6,5,10,12,7,15,4,16,11,17,3,5,8,4,3,29,1,5,5,1,5,7,5,3,14,11,8,16,2,12,9,9,13,1,11,10,2,2,3,4,10,16,15,11,11,3,8,9,6,2,0,5,8,2,7,7,13,3,7,10
67,2,13,27,6,9,3,0,7,17,10,3,10,17,10,1,7,13,4,7,18,1,7,5,0,4,3,20,0,2,3,7,4,6,4,9,2,5,9,6,17,0,5,5,3,21,24,8,4,5,0,27,16,4,9,8,6,1,1,1,9,6,2,3,5,6,3,22,1,3,2,17,3,11,4,5,5,6,20,2,3,7
68,2,12,4,13,3,13,6,24,10,2,0,9,3,11,10,7,2,2,4,1,29,8,5,16,13,4,1,5,0,2,10,0,4,3,3,3,8,2,18,25,0,0,5,6,16,3,15,11,1,3,7,1,17,6,4,5,11,8,2,4,20,9,8,9,7,2,4,14,5,3,13,3,0,0,11,0,8,7,16,10,13
69,5,4,18,24,0,2,4,6,4,6,5,18,6,3,1,4,31,3,17,2,1,3,2,3,4,3,1,17,11,1,9,9,10,12,1,9,14,0,2,2,4,9,20,14,3,0,2,2,0,1,9,24,9,10,6,11,9,4,2,6,3,7,13,8,3,4,10,2,7,8,0,10,12,8,3,0,2,1,5,2,1
70,9,6,4,6,14,1,4,9,5,3,1,11,14,0,3,6,13,11,3,6,2,3,1,2,8,1,20,4,5,0,0,21,3,13,2,3,2,5,14,0,1,19,12,3,10,7,7,9,2,7,2,0,3,8,7,11,0,3,12,3,20,2,0,3,4,1,3,15,18,1,1,8,5,3,10,7,1,15,8,4,3
71,1,14,10,2,3,18,2,8,5,2,4,2,30,2,17,3,1,7,14,7,0,8,19,9,3,5,14,9,7,2,5,4,6,12,9,6,1,1,13,9,2,9,12,4,8,1,6,12,30,14,6,9,6,9,6,2,14,1,20,6,14,4,1,7,11,22,5,6,5,9,10,7,16,3,7,17,1,0,10,2,6
72,3,12,2,1,4,9,8,3,6,19,17,3,6,13,9,5,1,6,12,13,4,9,11,8,13,3,8,3,6,5,1,5,14,7,5,41,2,15,12,10,14,0,29,11,1,0,5,17,11,7,2,1,12,3,4,1,3,11,3,4,12,3,5,14,20,0,8,3,12,6,1,3,8,10,5,19,5,8,4,3,5
73,6,6,7,6,4,6,16,3,9,10,11,1,4,2,5,11,6,6,7,11,2,9,11,0,6,16,9,5,9,3,1,6,2,11,23,4,1,0,3,12,11,18,9,3,9,7,6,3,4,1,7,5,12,0,8,5,11,1,2,4,11,12,3,6,2,10,14,2,17,4,14,1,7,0,7,1,17,3,10,2,0
74,10,4,12,9,4,7,0,2,3,14,3,7,7,15,8,5,5,3,3,5,4,0,1,0,7,2,3,7,8,5,6,9,1,18,6,1,9,17,0,0,17,8,10,14,10,17,19,2,4,4,21,0,11,2,13,3,20,2,2,12,3,7,3,5,13,21,12,5,26,3,5,8,7,8,11,11,0,0,19,8,8
75,11,1,1,10,9,12,10,12,2,7,5,3,4,6,14,5,14,25,8,6,9,3,27,10,5,4,0,5,3,4,8,9,3,6,4,9,15,11,4,5,2,15,2,8,2,10,4,8,5,1,6,5,4,16,8,26,21,1,7,7,10,2,5,6,1,4,9,5,16,10,15,4,8,7,6,1,5,2,14,7,9
76,4,5,4,4,4,7,5,19,19,4,8,11,1,2,8,2,13,6,9,15,3,0,6,10,2,8,8,9,0,0,2,5,12,5,8,14,1,6,2,3,11,4,4,1,4,8,3,13,4,4,0,7,13,2,11,18,3,9,8,2,24,12,5,38,5,5,15,9,9,0,12,3,1,15,5,8,10,2,4,5,4
77,5,15,4,1,4,1,11,10,8,9,6,1,2,2,1,1,5,7,1,4,1,14,4,3,1,6,6,15,2,3,6,7,1,10,5,2,6,9,11,17,16,13,4,6,2,28,2,4,14,0,7,9,2,14,11,12,6,6,0,7,6,11,18,7,15,2,21,2,4,4,3,13,7,0,12,14,13,16,15,9,14
78,2,12,7,8,7,3,8,7,0,13,6,8,2,8,0,2,14,1,9,5,3,1,6,2,17,0,2,1,4,0,12,4,13,7,16,4,5,5,0,3,5,6,3,12,11,5,5,11,0,5,4,8,11,6,10,3,3,4,4,1,4,16,11,8,3,10,11,3,8,18,9,4,12,5,11,17,1,13,2,2,11
79,16,9,8,9,1,13,1,7,6,5,6,6,27,1,7,24,19,18,7,14,6,1,4,3,0,7,1,3,10,1,23,8,3,2,0,11,11,6,4,1,2,4,11,6,10,14,3,7,12,8,1,17,3,8,13,15,10,4,16,8,12,9,16,7,14,4,1,5,1,3,4,9,5,2,5,5,6,10,1,14,4
80,16,7,10,7,23,9,2,2,6,6,0,19,5,8,13,0,2,4,10,8,5,6,1,0,5,7,1,5,6,16,1,15,0,2,12,7,11,0,3,0,5,20,14,0,10,6,0,3,15,1,20,29,14,3,18,6,0,13,6,2,4,5,8,3,10,2,2,16,0,6,13,11,5,1,8,3,5,9,8,19,3
81,0,12,8,4,7,6,2,4,3,2,6,17,7,3,5,12,11,3,2,8,11,5,6,5,0,8,5,10,1,9,4,3,5,5,7,3,11,8,6,6,10,17,5,13,1,10,11,2,1,4,8,11,0,13,9,15,10,14,1,20,4,5,9,10,7,11,12,5,5,1,34,0,6,1,6,4,4,8,7,5,30
82,6,17,5,12,3,2,2,13,7,5,7,2,11,8,8,3,4,0,9,3,1,7,8,6,0,1,21,2,3,15,8,4,11,2,11,13,4,8,14,3,15,1,4,13,5,8,18,1,3,8,0,10,9,1,14,8,9,8,17,0,3,7,11,13,2,1,4,15,4,10,13,3,12,5,20,2,2,10,16,10,12
