Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
13,2,0,5,0,5,0,1,3,6,1,2,0,3,0,12,26,1,0,0,0,4,3,1,3,7,4,1,5,0,0,0,1,2,5,0,4,6,0,1,2,1,1,3,0,1,13,0,4,0,0,0,9,1,2,2,0,2,1,0,1,8,0,0,0,4,4,2,2,0,0,0,0,0,1,1,6,0,3,0,2,0
14,2,3,5,2,1,0,6,3,6,0,4,1,4,3,4,1,0,1,2,5,0,2,1,2,1,7,3,0,0,0,1,2,1,0,1,1,0,1,7,0,0,5,1,0,9,2,0,1,0,1,4,0,0,1,0,0,3,0,2,0,11,13,6,1,3,1,2,5,0,0,1,1,9,0,2,3,10,4,2,2,1
15,11,0,5,7,3,3,0,2,0,0,3,9,0,5,1,2,5,0,4,3,2,0,1,8,14,0,0,4,8,0,0,0,2,1,5,3,0,2,1,2,0,0,2,5,1,0,5,0,0,0,4,1,7,5,1,3,2,0,0,6,0,0,1,6,1,1,5,5,1,1,1,6,0,0,15,10,1,0,1,1,5
16,1,0,0,15,1,0,5,8,0,0,2,1,4,0,0,3,8,4,5,7,2,5,0,3,0,0,1,7,6,1,0,4,5,2,1,6,0,2,0,10,5,0,1,1,3,5,2,8,7,0,2,2,3,0,0,14,0,0,4,0,0,2,0,0,10,6,0,2,0,1,2,0,0,2,7,0,11,0,2,7,0
17,0,0,9,0,3,0,2,4,1,0,1,10,2,0,0,10,2,0,7,7,0,3,0,3,2,3,1,10,9,4,2,1,1,5,5,4,4,2,2,9,0,1,0,5,0,3,2,8,4,2,0,1,2,0,4,4,0,1,0,8,0,6,7,1,2,1,0,2,1,8,7,0,4,7,7,2,0,0,2,2,1
18,12,2,1,3,5,5,9,7,5,23,2,1,2,1,2,7,0,0,6,1,0,1,2,1,5,9,4,0,2,0,0,1,2,0,0,0,2,2,0,1,2,8,2,13,5,2,2,0,0,1,3,0,8,1,2,1,4,0,0,2,11,7,2,0,2,0,2,5,0,0,1,0,1,2,2,5,5,1,3,1,2
19,0,11,0,3,4,0,4,2,1,0,2,6,5,4,3,2,3,2,7,10,2,6,0,9,3,0,0,0,0,4,5,0,0,7,1,0,4,2,12,0,0,6,1,2,8,4,3,0,0,1,1,1,2,7,1,0,6,0,2,0,3,5,4,0,0,4,0,1,1,4,6,16,0,11,4,0,6,2,3,0,1
20,4,6,6,2,1,2,5,5,3,2,12,9,2,1,0,1,6,12,5,0,2,6,1,12,4,0,0,0,1,11,12,1,10,0,0,6,4,0,3,0,0,4,2,3,2,5,5,1,0,2,2,4,0,6,0,0,0,7,2,17,0,10,6,1,0,5,10,2,5,0,0,0,0,1,0,13,1,0,2,2,0
21,3,0,0,1,0,3,0,1,12,6,1,2,8,3,1,4,0,0,3,2,12,6,1,0,0,3,0,8,1,0,2,0,1,0,10,1,1,0,5,1,1,4,13,12,0,3,0,10,2,0,3,1,1,0,0,1,13,4,0,10,8,6,0,0,0,4,0,4,2,8,1,5,0,1,0,2,4,0,7,0,9
22,9,1,0,0,12,0,1,1,2,0,3,2,0,1,0,3,2,9,0,4,3,0,7,1,3,4,1,1,5,1,0,1,0,0,0,2,3,3,0,4,3,4,9,7,0,0,15,4,2,11,4,2,0,1,0,0,0,3,8,0,0,3,1,4,2,9,11,16,1,1,0,1,2,0,3,2,2,0,1,1,12
23,11,0,3,0,0,1,8,7,4,23,0,2,3,1,3,3,1,1,2,0,5,3,0,6,0,0,0,1,0,2,4,1,0,4,1,5,11,10,25,13,1,7,3,0,0,2,4,1,2,0,0,1,0,1,2,2,3,0,0,0,18,0,0,1,6,3,0,2,3,1,1,1,6,0,0,0,1,0,2,0,1
24,1,9,0,3,0,1,6,6,9,3,4,0,3,1,0,0,3,1,21,5,0,0,4,8,1,2,2,3,2,3,23,0,5,1,0,2,0,2,0,0,4,0,0,2,5,3,1,2,2,1,0,7,0,0,4,4,1,1,4,8,2,0,0,1,0,1,0,0,4,0,6,7,4,7,3,2,0,0,3,0,2
25,0,0,1,4,11,8,3,13,3,0,2,4,1,2,16,1,8,18,0,0,0,10,0,10,0,4,14,8,2,2,5,2,0,1,12,0,6,2,0,4,0,2,0,0,1,7,0,1,4,1,3,0,9,14,0,0,1,5,4,9,0,2,2,8,0,0,1,2,0,3,2,2,1,1,3,2,1,1,13,6,9
26,0,2,8,1,7,1,1,1,7,7,0,7,1,0,2,1,2,6,0,0,0,7,0,2,1,0,1,1,0,1,7,0,2,4,0,5,0,2,1,3,0,0,1,0,1,7,4,3,0,5,2,1,6,1,0,0,0,2,0,5,0,3,6,16,4,0,1,7,16,4,5,1,1,0,7,0,0,3,8,6,0
27,5,2,8,0,5,19,0,5,1,4,0,2,2,0,1,4,4,0,0,0,1,0,3,1,2,1,0,1,8,0,1,3,1,7,6,3,4,2,1,1,0,0,1,5,0,15,1,1,0,1,10,0,5,1,0,0,2,10,2,0,0,1,4,0,6,1,10,3,2,0,0,6,5,2,0,2,3,0,3,1,0
28,5,1,2,1,0,0,0,0,1,6,1,0,0,0,4,0,3,3,9,0,9,4,0,0,12,0,1,1,6,0,4,0,3,7,0,1,2,1,1,8,12,0,0,6,1,0,6,0,2,0,3,5,2,8,0,1,0,1,0,7,4,3,0,9,0,2,0,9,2,6,1,4,1,2,7,0,13,0,2,3,1
29,0,2,3,1,0,0,0,3,0,0,0,2,4,0,0,2,4,2,1,4,8,16,3,0,16,5,3,1,1,1,0,6,1,3,4,0,3,2,2,4,5,3,1,0,4,4,0,7,1,0,5,0,0,2,0,3,0,2,0,2,10,0,1,2,5,1,0,1,0,18,2,5,6,0,4,2,0,2,4,2,2
30,0,0,1,15,0,2,0,0,6,6,5,9,2,7,7,2,3,1,3,0,3,1,0,1,1,2,13,10,1,3,0,27,3,5,2,1,8,7,4,3,0,8,7,2,0,0,5,4,0,3,0,2,3,2,6,0,0,8,3,34,0,1,0,0,3,2,7,1,2,2,0,0,4,2,0,0,7,2,3,1,6
31,0,1,1,1,2,0,5,4,5,0,13,0,3,0,6,16,3,0,9,6,4,1,2,0,2,0,6,4,3,3,1,5,15,0,16,0,1,0,2,4,2,1,1,11,10,18,0,0,0,4,0,1,3,5,1,0,0,1,0,8,3,0,0,0,0,6,1,0,4,1,1,1,4,0,21,0,0,0,3,3,8
32,0,0,4,0,4,0,0,5,2,0,2,0,0,2,11,0,0,0,0,1,0,1,3,7,0,2,9,0,2,1,0,1,0,2,12,0,3,4,2,1,0,3,1,1,1,6,2,0,5,0,3,2,0,4,10,2,1,0,0,1,0,1,0,0,3,6,1,10,14,0,1,0,1,1,3,2,0,4,1,0,0
33,2,5,0,4,1,5,3,0,0,2,1,0,1,1,0,3,8,0,7,1,1,1,3,1,9,3,0,0,12,1,5,7,3,0,0,0,0,1,1,0,2,4,0,2,3,2,1,1,1,2,0,2,0,0,0,4,0,2,4,2,1,0,0,0,4,4,0,3,1,5,4,0,2,1,12,2,0,0,2,3,5
34,3,0,0,6,3,4,1,0,5,0,2,0,0,3,1,6,0,8,0,1,5,3,6,0,1,1,0,1,12,0,3,0,9,2,4,0,3,5,0,0,6,0,5,0,2,11,4,0,0,3,20,0,8,2,3,0,7,0,2,0,2,0,1,0,5,0,1,6,1,2,5,0,9,4,2,3,1,6,8,4,2
35,1,11,1,5,1,0,12,0,5,1,1,6,0,2,19,1,6,1,4,3,0,0,4,1,0,0,1,2,0,2,2,0,8,8,3,5,2,2,11,1,7,3,2,4,1,1,1,0,4,0,0,21,0,0,2,0,8,6,2,6,2,0,2,4,1,4,8,4,13,0,0,2,0,2,14,4,1,10,0,1,0
36,0,9,9,7,2,2,12,2,0,4,0,3,8,1,2,0,0,6,5,3,8,11,2,1,4,13,3,0,16,2,0,0,5,0,0,2,6,7,0,0,7,6,2,0,1,0,1,4,3,7,2,1,4,1,1,0,0,4,10,0,3,1,0,9,3,0,7,5,1,8,6,4,0,4,0,0,3,1,1,0,3
37,5,5,30,12,2,3,1,0,0,0,3,14,1,1,1,2,1,1,3,0,2,0,0,0,7,0,0,5,0,3,2,4,1,0,3,7,0,12,1,0,16,8,13,0,9,1,13,0,3,15,0,3,0,0,1,5,0,2,4,0,4,2,4,0,10,0,5,5,0,0,0,2,0,12,5,2,2,0,1,0,0
38,2,0,2,2,10,9,2,0,0,1,2,9,2,0,7,0,4,16,0,0,3,3,1,1,1,0,0,1,16,0,0,0,0,9,3,0,0,6,6,2,16,12,1,1,0,0,5,4,0,1,0,8,5,6,5,3,1,2,18,2,3,1,1,1,11,2,7,3,2,0,1,3,5,0,3,5,0,2,0,0,0
39,3,0,3,0,1,10,0,2,1,3,1,7,1,10,1,1,1,9,1,0,0,0,8,0,0,1,0,1,2,7,8,7,1,0,5,4,2,2,4,2,3,0,0,0,5,2,5,3,2,0,1,0,0,0,2,1,1,3,0,1,2,5,6,10,0,4,2,6,1,4,0,1,0,0,4,3,5,3,2,15,4
40,0,0,0,0,0,4,4,2,16,4,0,2,5,1,9,2,1,1,0,2,0,0,4,4,0,3,1,1,2,0,22,7,0,7,0,5,2,5,12,0,0,3,0,0,7,0,0,0,0,0,0,6,1,5,3,2,6,0,0,0,5,14,11,5,4,1,1,0,19,4,7,16,1,0,6,5,3,0,5,6,14
41,17,16,4,2,0,0,0,0,2,1,0,0,1,2,1,1,10,0,1,3,0,15,0,3,0,2,11,0,2,6,2,0,2,0,0,0,0,7,4,0,4,6,0,0,1,0,16,5,2,5,1,0,1,5,0,0,5,6,1,1,0,0,21,8,4,0,1,4,2,6,6,0,4,3,6,8,7,0,0,0,7
42,0,3,1,1,11,4,7,4,2,1,2,0,0,0,0,0,4,0,3,3,0,3,0,2,5,5,4,10,0,5,4,3,1,3,6,5,2,4,0,4,6,0,6,1,2,7,1,1,0,1,2,0,4,8,4,0,0,0,16,0,0,3,0,0,0,0,0,1,0,13,4,6,2,1,0,1,0,12,0,4,6
43,9,1,1,0,1,0,0,2,0,0,0,3,2,0,2,1,0,2,1,6,0,2,2,1,0,4,6,3,0,1,4,3,19,0,0,6,0,3,0,1,5,7,4,3,0,20,9,3,9,0,3,1,0,2,0,4,1,0,0,1,1,0,0,3,1,0,6,2,1,2,8,2,1,0,0,0,6,7,6,2,1
44,0,4,2,5,6,0,2,0,15,1,0,7,5,1,2,13,2,4,0,2,4,0,0,13,5,1,1,1,2,8,1,1,1,2,0,0,6,1,0,1,0,0,1,5,0,0,12,2,1,3,8,1,1,1,14,5,6,1,0,4,0,11,0,2,0,3,2,2,6,2,1,2,8,1,1,4,1,1,5,6,5
45,1,0,14,0,9,2,0,2,1,2,1,13,1,1,1,8,1,3,0,6,3,1,0,1,3,3,27,1,4,7,1,1,12,2,0,0,3,0,8,4,2,2,0,11,0,8,0,0,4,1,2,0,7,3,0,8,2,2,1,0,0,1,0,0,0,3,1,5,5,0,2,0,0,1,0,1,0,3,9,0,0
46,1,0,8,0,2,0,3,0,3,2,0,8,4,0,0,0,3,2,5,4,6,1,0,1,0,0,3,2,1,0,5,16,0,1,0,3,7,0,2,5,3,0,1,10,2,0,2,6,1,1,0,4,11,9,2,9,10,3,9,3,0,3,16,0,2,0,1,2,5,12,5,0,2,1,1,0,0,1,9,1,0
47,1,0,1,7,8,5,2,4,1,1,5,0,11,0,1,2,0,0,5,0,4,0,3,0,0,1,3,0,1,0,0,2,7,2,0,5,10,2,3,3,0,2,1,0,4,3,0,3,0,1,2,0,4,2,0,4,4,11,0,1,0,0,1,0,2,0,2,0,12,1,0,2,9,0,5,5,0,8,0,9,0
48,0,2,6,3,2,4,3,1,0,0,4,2,0,5,11,7,4,2,1,3,1,0,11,13,7,5,2,0,0,1,4,6,0,0,0,5,0,4,1,4,2,2,4,0,6,1,0,7,7,3,5,1,3,0,2,0,0,0,0,1,1,0,0,0,0,6,11,0,1,1,2,6,3,1,0,27,6,0,3,3,1
49,2,0,0,2,0,9,6,5,0,1,4,0,1,0,0,0,1,5,0,0,3,0,3,0,10,0,3,1,5,8,1,11,1,3,3,5,6,0,5,9,13,0,0,0,0,0,1,1,0,4,1,0,5,0,1,8,3,1,2,6,0,4,4,3,1,4,4,2,9,1,0,0,1,3,1,0,0,0,0,3,0
50,7,2,9,0,1,2,0,2,8,1,0,3,4,20,1,0,1,2,2,7,0,1,0,19,1,1,2,0,2,4,0,0,23,4,0,5,1,0,1,0,0,4,0,4,4,3,4,26,3,0,0,3,6,3,7,5,2,0,0,2,4,0,2,7,2,0,1,2,8,4,4,0,1,11,3,0,1,1,3,0,1
51,1,1,2,7,0,3,0,2,1,2,3,2,0,4,5,0,1,1,0,1,0,3,10,1,0,10,0,6,7,1,2,6,3,3,7,5,4,5,1,4,1,4,23,2,1,2,2,8,0,2,2,1,0,1,7,1,0,2,1,3,6,2,5,1,0,15,5,0,4,6,4,0,6,4,2,9,0,2,0,5,0
52,0,0,0,1,0,5,7,1,24,0,3,1,1,1,2,2,0,0,1,10,1,6,4,6,4,10,5,1,6,2,1,3,5,14,2,2,9,0,3,3,5,0,3,0,0,0,1,2,9,3,3,2,5,0,13,0,2,6,6,2,0,0,3,17,9,3,0,8,3,0,6,2,7,8,3,4,4,0,2,0,5
53,0,11,0,1,1,5,7,0,3,0,2,2,4,0,9,0,0,0,0,0,9,2,9,0,2,8,0,4,2,0,3,5,0,4,5,0,3,0,4,0,4,0,2,2,5,5,3,7,7,1,2,1,7,7,1,1,2,9,0,0,2,7,4,4,1,0,1,1,2,0,2,6,0,1,22,12,5,7,3,0,4
54,1,0,0,4,5,2,0,4,1,0,0,3,0,8,1,2,0,0,9,1,3,0,1,0,3,0,3,1,2,1,4,2,0,0,6,6,1,3,0,1,0,4,8,5,4,3,0,5,1,2,2,0,0,5,1,13,2,4,9,8,0,1,2,1,5,3,3,2,0,2,1,0,0,0,1,2,1,0,7,6,0
55,3,0,0,3,1,1,1,1,3,0,0,8,7,15,1,1,7,2,3,0,0,0,0,10,15,1,2,1,0,0,4,5,6,2,0,5,9,6,0,1,0,3,4,0,2,15,1,7,0,12,0,15,3,4,0,6,16,0,2,1,3,2,26,4,0,8,2,1,1,1,0,5,11,2,5,2,1,11,2,0,3
56,4,2,2,4,1,6,2,0,1,0,0,4,2,13,0,0,0,10,0,2,4,0,2,0,5,16,4,3,0,2,6,3,2,2,11,0,0,2,2,2,0,0,5,8,3,0,13,1,2,1,0,3,6,10,11,5,1,2,10,2,4,0,1,1,1,13,4,1,0,2,3,0,5,0,6,8,3,2,1,0,0
57,2,3,2,0,3,0,1,21,2,0,0,5,0,0,0,0,5,2,2,4,1,0,0,0,0,0,0,3,3,9,2,6,0,0,1,0,5,1,0,3,3,1,6,10,2,7,4,0,1,1,0,0,1,3,0,7,0,15,1,6,1,0,2,2,2,5,1,2,0,0,1,0,1,2,0,6,24,4,1,0,9
58,5,2,10,6,0,2,4,3,4,0,0,4,2,0,10,1,2,0,6,9,2,4,0,3,13,0,1,6,1,0,3,4,3,1,5,3,1,0,0,8,0,0,3,2,0,6,4,1,6,0,0,10,3,1,0,4,4,10,0,0,15,7,1,3,5,1,1,1,1,9,11,0,1,8,0,0,5,5,3,4,0
59,4,1,8,1,0,9,22,0,2,3,3,0,4,0,6,1,0,1,0,2,1,0,4,13,0,2,1,2,3,6,5,1,8,3,1,6,4,3,6,8,1,1,1,9,1,2,6,1,0,3,2,6,1,5,0,12,3,0,0,1,0,0,5,4,7,1,1,4,0,7,1,0,3,2,0,1,2,5,0,2,4
60,3,20,2,3,0,1,8,1,0,0,30,1,5,1,0,0,1,2,0,2,1,0,3,0,1,4,7,0,6,6,10,3,3,0,0,2,7,1,11,0,0,1,0,5,0,0,0,0,4,0,1,0,0,2,11,12,12,7,0,1,1,4,3,7,1,1,0,1,2,0,0,1,5,26,1,2,1,1,4,7,3
61,17,1,3,1,2,1,1,0,0,0,5,3,2,1,0,1,6,1,6,0,2,0,0,0,8,0,1,1,0,3,0,2,0,1,14,7,1,0,1,4,11,1,12,0,5,2,6,3,4,1,0,1,5,2,5,12,17,0,0,2,1,1,5,2,3,14,2,1,1,0,0,1,1,0,0,3,3,1,1,4,2
62,0,1,3,3,1,11,6,5,7,0,2,0,1,5,2,1,3,2,3,1,0,0,9,4,3,0,3,2,4,1,7,0,2,4,2,0,0,0,0,5,9,2,6,1,1,0,1,0,1,2,0,1,0,6,0,3,0,0,7,9,2,1,1,0,3,9,1,0,1,4,2,0,5,1,1,1,0,2,1,5,5
63,4,2,2,0,1,0,0,0,3,8,0,0,6,4,1,8,5,2,3,3,0,1,1,5,1,3,7,10,5,2,0,11,0,0,0,3,1,1,0,1,2,0,2,13,7,12,5,5,1,0,0,27,1,1,1,8,0,2,7,4,19,3,1,0,3,2,0,0,1,0,10,1,8,5,0,0,6,1,2,0,11
64,5,2,0,7,5,0,8,5,7,16,3,0,0,1,3,0,6,0,1,1,0,7,0,0,5,0,11,5,11,5,1,0,12,0,0,0,12,14,5,8,6,3,7,0,2,2,0,3,5,0,0,2,3,1,5,1,1,1,8,4,0,11,5,0,8,2,3,13,0,1,8,12,1,3,0,0,1,3,0,2,3
65,0,1,3,2,1,3,0,0,5,0,1,6,6,1,1,2,0,8,2,3,3,0,1,9,0,2,0,5,0,16,6,0,0,0,17,0,5,1,2,10,3,0,1,5,4,3,0,0,3,1,3,4,1,4,8,2,3,0,3,1,0,3,11,2,3,2,1,6,1,14,1,17,0,4,7,0,7,5,10,1,0
66,8,0,0,0,0,8,2,0,0,0,0,1,3,1,5,8,9,3,1,2,1,3,5,0,0,23,0,14,0,4,0,6,0,0,11,2,0,0,1,7,1,7,0,12,0,0,10,2,13,0,1,2,3,0,4,1,3,2,5,2,0,1,0,1,6,0,1,4,7,5,2,3,0,7,2,4,0,5,2,3,3
67,0,0,6,2,1,3,0,1,2,3,3,0,0,4,0,0,2,4,4,0,1,3,2,6,0,0,2,0,1,5,4,3,1,0,10,0,0,0,7,2,2,1,7,9,2,0,3,1,5,3,0,5,1,2,0,6,0,1,1,5,5,0,2,0,2,2,0,0,1,1,8,5,3,1,2,0,5,0,3,0,1
68,1,1,0,9,2,3,0,0,2,2,2,10,4,2,1,4,5,5,0,0,0,5,3,1,0,4,0,0,0,0,8,4,4,4,0,1,5,9,0,0,2,9,0,1,1,1,2,0,14,1,6,10,0,3,1,0,2,9,1,0,8,4,0,0,0,2,7,0,1,0,2,1,6,2,0,1,6,2,1,3,3
69,3,0,5,0,0,0,7,0,3,6,1,7,1,3,1,1,3,3,2,4,3,0,3,0,4,0,7,10,1,5,2,0,0,12,0,1,8,0,2,4,0,2,1,10,0,4,3,3,3,5,0,0,14,0,1,8,0,1,1,1,7,1,0,0,3,2,1,0,0,0,2,11,7,0,1,3,3,6,1,1,2
70,0,5,0,1,11,2,10,0,0,0,0,7,0,2,0,2,0,1,2,9,2,4,2,1,15,2,2,3,8,1,2,3,2,1,4,1,0,3,0,4,3,0,0,2,3,4,2,0,2,0,1,13,0,0,7,1,7,0,3,3,7,1,10,0,0,5,0,6,0,12,1,2,2,3,0,9,4,1,7,6,1
71,0,2,1,0,0,5,6,0,1,7,2,9,0,0,1,1,1,1,27,0,8,0,1,1,0,0,0,3,0,3,3,4,5,1,0,1,0,0,9,0,1,3,4,0,0,5,13,1,5,5,0,3,3,6,1,3,2,3,1,2,0,5,4,5,3,1,0,2,4,1,6,1,10,6,3,1,1,10,0,6,0
72,1,0,0,0,0,2,3,0,2,2,2,1,13,4,0,7,4,0,6,0,15,0,0,10,1,0,2,3,3,0,1,0,4,0,0,2,5,6,0,3,2,0,0,15,1,0,1,2,2,0,2,2,1,11,20,6,0,6,3,0,0,0,14,0,1,0,3,5,1,2,2,2,0,4,7,0,5,0,1,3,0
73,7,0,3,0,4,1,6,0,3,3,4,0,9,0,1,3,1,4,0,6,0,3,0,0,0,4,5,4,2,0,1,0,1,3,1,0,1,0,3,1,4,0,5,2,6,0,2,4,7,2,0,8,12,4,7,0,0,4,3,2,0,29,3,8,5,1,6,5,4,2,2,22,10,2,1,1,0,0,1,9,0
74,6,5,1,6,2,5,1,0,2,0,2,2,8,1,2,2,2,2,1,3,0,6,0,1,9,2,5,3,14,1,2,4,2,8,0,0,1,0,0,4,2,0,3,1,2,1,1,0,10,1,2,7,4,4,0,3,2,0,0,1,1,1,1,2,3,7,7,4,0,1,2,1,1,4,0,2,7,5,4,1,0
75,0,0,3,2,2,0,0,1,5,5,6,7,6,7,0,0,3,0,4,1,0,9,3,2,3,8,5,2,0,3,0,5,15,2,3,1,3,5,0,13,8,3,3,3,0,6,5,0,0,0,0,1,4,0,3,5,3,3,2,7,3,0,0,3,1,3,2,0,4,0,7,0,1,0,3,0,1,0,0,4,2
76,1,0,3,4,0,8,2,0,11,0,4,9,1,1,1,1,9,2,6,5,1,2,0,8,3,2,2,4,3,1,0,0,9,0,0,0,6,3,0,6,4,1,2,1,1,3,5,0,0,7,3,7,2,5,0,1,0,1,0,5,9,0,1,9,11,0,10,4,0,0,0,4,3,5,3,1,8,5,6,5,6
77,1,2,1,9,8,1,0,10,2,0,5,20,2,0,1,2,7,3,11,2,6,0,5,2,0,0,18,4,4,8,4,7,0,1,0,0,2,1,0,5,1,3,0,9,5,4,0,6,2,0,1,5,3,7,4,4,4,3,2,8,1,0,0,5,0,0,0,0,0,1,0,1,0,0,16,0,5,3,0,0,5
78,4,2,5,3,2,21,0,2,7,4,4,2,2,0,0,0,0,0,4,1,2,7,1,2,4,0,0,0,2,8,1,0,4,1,1,1,0,7,6,12,0,0,3,0,12,8,1,3,7,4,5,0,0,0,1,2,0,1,3,1,0,2,1,1,6,3,1,1,0,10,0,0,0,0,0,2,2,12,1,10,1
79,0,0,3,3,0,3,0,3,0,5,1,1,11,3,4,0,1,0,0,1,0,2,2,0,6,1,0,0,2,1,0,2,0,0,1,4,0,8,3,5,0,1,1,1,15,3,2,1,2,0,2,1,7,1,0,1,1,4,2,8,2,0,4,2,2,8,0,2,1,0,1,3,0,0,4,1,15,1,2,0,0
80,5,7,1,3,2,11,10,4,1,6,8,10,4,9,1,3,0,0,3,2,4,2,5,1,7,1,1,4,0,4,4,6,3,0,1,0,0,0,1,0,0,7,3,1,1,0,0,1,0,0,2,1,13,0,2,1,3,0,2,9,2,1,6,5,6,0,1,1,3,4,0,9,0,3,2,0,1,1,5,0,3
81,0,0,0,4,17,3,1,0,9,2,10,2,3,1,0,2,0,2,2,0,0,1,13,0,0,6,0,6,0,0,3,5,0,4,2,6,0,2,0,2,0,11,2,1,0,3,1,4,2,4,0,0,0,3,3,2,3,8,0,0,6,0,4,3,1,2,4,6,4,1,7,4,7,1,3,0,0,3,0,6,6
82,6,2,2,3,0,10,17,0,0,1,0,1,0,2,0,9,1,3,18,0,1,0,0,6,0,4,2,0,0,3,1,1,1,2,0,6,0,1,0,2,1,0,4,0,4,0,5,0,5,1,20,6,0,4,2,2,1,0,4,0,0,1,0,0,18,0,0,4,4,7,11,0,2,3,2,1,17,8,1,4,1
